experiment_id,assignment_id,customer_id,assignment_month,assignment_group,intervention_type,account_manager_id,segment,risk_band,pre_risk_score,baseline_mrr,intervention_cost,assignment_probability,end_mrr,churn_within_followup,outcome_month,logo_retained,gross_retained_mrr,gross_mrr_retention,net_mrr_retention
retention_outreach_2025q4,ASG-c97e6064b7c551dd,CUST002792,2025-11-01,treatment,success_plan_outreach,AM0029,SMB,B1,20.121413,335.0,350.0,0.5,335.0,0,2026-02-01,1,335.0,1.0,1.0
retention_outreach_2025q4,ASG-c9a9d78a1069f0e0,CUST001298,2025-11-01,treatment,success_plan_outreach,AM0013,Mid-Market,B1,18.854789,2857.83,900.0,0.5,3480.16,0,2026-02-01,1,2857.83,1.0,1.2177631279677237
retention_outreach_2025q4,ASG-ca037ba9fb157cbf,CUST002925,2025-11-01,control,no_action_control,AM0028,SMB,B4,38.061899,312.62,0.0,0.5,312.62,0,2026-02-01,1,312.62,1.0,1.0
retention_outreach_2025q4,ASG-ca5857686b7a73d2,CUST001107,2025-11-01,treatment,success_plan_outreach,AM0036,Mid-Market,B4,48.827866,1228.73,900.0,0.5,0.0,0,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-ca618d202fee6cf5,CUST001880,2025-11-01,treatment,success_plan_outreach,AM0008,Enterprise,B4,41.120271,13290.15,2500.0,0.5,13290.15,0,2026-02-01,1,13290.15,1.0,1.0
retention_outreach_2025q4,ASG-ca6f74db6ae9cf58,CUST001693,2025-11-01,control,no_action_control,AM0040,SMB,B2,25.252745,293.24,0.0,0.5,0.0,0,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-caa19f9229e430ad,CUST002669,2025-11-01,treatment,success_plan_outreach,AM0033,SMB,B3,32.108117,1803.2,350.0,0.5,1803.2,0,2026-02-01,1,1803.2,1.0,1.0
retention_outreach_2025q4,ASG-cac7ad8eadfff694,CUST003850,2025-11-01,treatment,success_plan_outreach,AM0020,SMB,B4,43.010471,624.87,350.0,0.5,624.87,0,2026-02-01,1,624.87,1.0,1.0
retention_outreach_2025q4,ASG-cad162aedb597e5e,CUST004089,2025-11-01,treatment,success_plan_outreach,AM0006,SMB,B2,25.635744,1071.33,350.0,0.5,1071.33,0,2026-02-01,1,1071.33,1.0,1.0
retention_outreach_2025q4,ASG-cad166ae1ddae790,CUST001225,2025-11-01,control,no_action_control,AM0004,SMB,B2,26.668192,233.51,0.0,0.5,0.0,0,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-cad6b9ca5ecefae4,CUST001236,2025-11-01,control,no_action_control,AM0017,SMB,B3,30.783639,938.12,0.0,0.5,938.12,0,2026-02-01,1,938.12,1.0,1.0
retention_outreach_2025q4,ASG-caf52f037dc950be,CUST003109,2025-11-01,treatment,success_plan_outreach,AM0008,Mid-Market,B1,18.769232,948.57,900.0,0.5,948.57,0,2026-02-01,1,948.57,1.0,1.0
retention_outreach_2025q4,ASG-cb015d8113044526,CUST003112,2025-11-01,control,no_action_control,AM0014,SMB,B4,35.500202,283.83,0.0,0.5,322.67,0,2026-02-01,1,283.83,1.0,1.136842476130078
retention_outreach_2025q4,ASG-cb297d2dbbc0ba5f,CUST002506,2025-11-01,control,no_action_control,AM0016,Mid-Market,B2,23.070871,1667.37,0.0,0.5,1667.37,0,2026-02-01,1,1667.37,1.0,1.0
retention_outreach_2025q4,ASG-cb55890626f1b673,CUST002296,2025-11-01,treatment,success_plan_outreach,AM0014,SMB,B2,24.402577,749.64,350.0,0.5,749.64,0,2026-02-01,1,749.64,1.0,1.0
retention_outreach_2025q4,ASG-cb6fef8c3193025e,CUST000228,2025-11-01,control,no_action_control,AM0028,SMB,B2,28.142968,1357.1,0.0,0.5,1357.1,0,2026-02-01,1,1357.1,1.0,1.0
retention_outreach_2025q4,ASG-cb735eaf68d72ed3,CUST000167,2025-11-01,treatment,success_plan_outreach,AM0015,SMB,B3,32.84026,376.58,350.0,0.5,376.58,0,2026-02-01,1,376.58,1.0,1.0
retention_outreach_2025q4,ASG-cb8255e04eea6ff8,CUST002350,2025-11-01,control,no_action_control,AM0009,SMB,B1,20.066887,422.8,0.0,0.5,422.8,0,2026-02-01,1,422.8,1.0,1.0
retention_outreach_2025q4,ASG-cb854de165499ecb,CUST001931,2025-11-01,control,no_action_control,AM0002,Mid-Market,B3,32.0384,906.12,0.0,0.5,906.12,0,2026-02-01,1,906.12,1.0,1.0
retention_outreach_2025q4,ASG-cbd2481321ee26cd,CUST002079,2025-11-01,control,no_action_control,AM0015,SMB,B4,39.396667,377.5,0.0,0.5,377.5,0,2026-02-01,1,377.5,1.0,1.0
retention_outreach_2025q4,ASG-cbf215ee6df6fb92,CUST001906,2025-11-01,control,no_action_control,AM0025,SMB,B2,27.873994,1028.11,0.0,0.5,1273.18,0,2026-02-01,1,1028.11,1.0,1.23836943517717
retention_outreach_2025q4,ASG-cc39f466ac5f639b,CUST001776,2025-11-01,control,no_action_control,AM0027,SMB,B3,31.498003,911.93,0.0,0.5,911.93,0,2026-02-01,1,911.93,1.0,1.0
retention_outreach_2025q4,ASG-cc4accd253f8cc25,CUST004141,2025-11-01,treatment,success_plan_outreach,AM0027,SMB,B4,45.547983,703.69,350.0,0.5,703.69,0,2026-02-01,1,703.69,1.0,1.0
retention_outreach_2025q4,ASG-cc9f996d9081c0ea,CUST001487,2025-11-01,control,no_action_control,AM0016,SMB,B1,20.872372,396.46,0.0,0.5,396.46,0,2026-02-01,1,396.46,1.0,1.0
retention_outreach_2025q4,ASG-ccacda8eb01dc3ec,CUST002957,2025-11-01,control,no_action_control,AM0025,Mid-Market,B2,28.61324,2857.83,0.0,0.5,2857.83,0,2026-02-01,1,2857.83,1.0,1.0
retention_outreach_2025q4,ASG-ccea38d78f728ac6,CUST002295,2025-11-01,control,no_action_control,AM0026,SMB,B1,21.582767,414.9,0.0,0.5,414.9,0,2026-02-01,1,414.9,1.0,1.0
retention_outreach_2025q4,ASG-cd03a1fa215a8f2a,CUST003045,2025-11-01,treatment,success_plan_outreach,AM0019,SMB,B3,32.835296,1151.88,350.0,0.5,1151.88,0,2026-02-01,1,1151.88,1.0,1.0
retention_outreach_2025q4,ASG-cd0ff59e2360ebdb,CUST003739,2025-11-01,control,no_action_control,AM0008,Mid-Market,B3,30.372847,760.99,0.0,0.5,760.99,0,2026-02-01,1,760.99,1.0,1.0
retention_outreach_2025q4,ASG-cd3ba182603ddc43,CUST001756,2025-11-01,treatment,success_plan_outreach,AM0014,SMB,B1,21.529225,994.0,350.0,0.5,994.0,0,2026-02-01,1,994.0,1.0,1.0
retention_outreach_2025q4,ASG-cd64a3be613c5270,CUST002779,2025-11-01,treatment,success_plan_outreach,AM0036,Enterprise,B1,18.163968,10028.98,2500.0,0.5,11118.18,0,2026-02-01,1,10028.98,1.0,1.1086052619508664
retention_outreach_2025q4,ASG-cd6b473bfb4f3946,CUST003945,2025-11-01,treatment,success_plan_outreach,AM0004,SMB,B3,30.254913,334.67,350.0,0.5,334.67,0,2026-02-01,1,334.67,1.0,1.0
retention_outreach_2025q4,ASG-cdaef310d087ae24,CUST003438,2025-11-01,treatment,success_plan_outreach,AM0023,SMB,B4,55.236455,881.23,350.0,0.5,0.0,1,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-cddc884ec09e394d,CUST001982,2025-11-01,control,no_action_control,AM0033,SMB,B3,31.539488,565.6,0.0,0.5,565.6,0,2026-02-01,1,565.6,1.0,1.0
retention_outreach_2025q4,ASG-ce35bd1cefd3617e,CUST000552,2025-11-01,treatment,success_plan_outreach,AM0005,Enterprise,B1,19.375627,19140.41,2500.0,0.5,19140.41,0,2026-02-01,1,19140.41,1.0,1.0
retention_outreach_2025q4,ASG-ce5265c9a982840a,CUST001789,2025-11-01,treatment,success_plan_outreach,AM0032,Mid-Market,B1,21.934492,3330.87,900.0,0.5,3330.87,0,2026-02-01,1,3330.87,1.0,1.0
retention_outreach_2025q4,ASG-ce5a4a66bb75fcef,CUST002027,2025-11-01,control,no_action_control,AM0026,Enterprise,B3,30.603407,7851.11,0.0,0.5,7851.11,0,2026-02-01,1,7851.11,1.0,1.0
retention_outreach_2025q4,ASG-ce7d8c0a32d8a88b,CUST004408,2025-11-01,control,no_action_control,AM0015,Mid-Market,B2,23.915393,3432.25,0.0,0.5,3432.25,0,2026-02-01,1,3432.25,1.0,1.0
retention_outreach_2025q4,ASG-ce7df9b2ce98f162,CUST004027,2025-11-01,treatment,success_plan_outreach,AM0008,SMB,B3,32.070691,462.5,350.0,0.5,529.42,0,2026-02-01,1,462.5,1.0,1.1446918918918918
retention_outreach_2025q4,ASG-ceeafd7a31bb7dc1,CUST001779,2025-11-01,control,no_action_control,AM0032,SMB,B2,27.01626,1071.12,0.0,0.5,1071.12,0,2026-02-01,1,1071.12,1.0,1.0
retention_outreach_2025q4,ASG-ceecf0827bbf7271,CUST002347,2025-11-01,treatment,success_plan_outreach,AM0009,SMB,B2,29.143724,1541.13,350.0,0.5,1541.13,0,2026-02-01,1,1541.13,1.0,1.0
retention_outreach_2025q4,ASG-cf120f99c7ce057c,CUST002106,2025-11-01,control,no_action_control,AM0013,Mid-Market,B1,19.993584,1151.88,0.0,0.5,1151.88,0,2026-02-01,1,1151.88,1.0,1.0
retention_outreach_2025q4,ASG-cf1ee998effb41f5,CUST004320,2025-11-01,control,no_action_control,AM0022,SMB,B2,25.683875,1057.62,0.0,0.5,1240.8,0,2026-02-01,1,1057.62,1.0,1.1732002042321439
retention_outreach_2025q4,ASG-cf2415935ca1a131,CUST003599,2025-11-01,treatment,success_plan_outreach,AM0031,SMB,B4,44.026913,971.49,350.0,0.5,971.49,0,2026-02-01,1,971.49,1.0,1.0
retention_outreach_2025q4,ASG-cf3a6f3193e91c07,CUST003063,2025-11-01,treatment,success_plan_outreach,AM0022,SMB,B1,23.305639,589.99,350.0,0.5,589.99,0,2026-02-01,1,589.99,1.0,1.0
retention_outreach_2025q4,ASG-cf4b9f6dbd4f9866,CUST003582,2025-11-01,control,no_action_control,AM0002,Enterprise,B3,30.270337,2572.53,0.0,0.5,3209.54,0,2026-02-01,1,2572.53,1.0,1.2476200471908976
retention_outreach_2025q4,ASG-cf6e3cfec3edab4a,CUST000794,2025-11-01,control,no_action_control,AM0015,Enterprise,B3,29.659797,7028.71,0.0,0.5,0.0,1,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-cf859c667d4c3855,CUST003231,2025-11-01,treatment,success_plan_outreach,AM0017,Enterprise,B3,26.274804,47511.61,2500.0,0.5,47511.61,0,2026-02-01,1,47511.61,1.0,1.0
retention_outreach_2025q4,ASG-d085a2102ee5d2a8,CUST001063,2025-11-01,treatment,success_plan_outreach,AM0003,Enterprise,B4,31.904096,9568.2,2500.0,0.5,9568.2,0,2026-02-01,1,9568.2,1.0,1.0
retention_outreach_2025q4,ASG-d08faddb156b7f5e,CUST001512,2025-11-01,control,no_action_control,AM0002,SMB,B2,29.300091,759.75,0.0,0.5,805.17,0,2026-02-01,1,759.75,1.0,1.0597828232971371
retention_outreach_2025q4,ASG-d0d90183694301c4,CUST000159,2025-11-01,control,no_action_control,AM0010,SMB,B1,20.447526,950.0,0.0,0.5,950.0,1,2026-02-01,1,950.0,1.0,1.0
retention_outreach_2025q4,ASG-d0f01c33fd362fd5,CUST001618,2025-11-01,treatment,success_plan_outreach,AM0012,Mid-Market,B4,37.349412,3129.99,900.0,0.5,3129.99,0,2026-02-01,1,3129.99,1.0,1.0
retention_outreach_2025q4,ASG-d104f8f1a287c42c,CUST002890,2025-11-01,treatment,success_plan_outreach,AM0033,Enterprise,B2,25.504614,8797.05,2500.0,0.5,8797.05,0,2026-02-01,1,8797.05,1.0,1.0
retention_outreach_2025q4,ASG-d10e4bebbb7b82c3,CUST004033,2025-11-01,control,no_action_control,AM0002,SMB,B2,27.5404,250.0,0.0,0.5,250.0,0,2026-02-01,1,250.0,1.0,1.0
retention_outreach_2025q4,ASG-d10ee4bd0b0c712e,CUST002936,2025-11-01,treatment,success_plan_outreach,AM0012,SMB,B1,20.31942,1023.77,350.0,0.5,1023.77,0,2026-02-01,1,1023.77,1.0,1.0
retention_outreach_2025q4,ASG-d1264aa14cb47c90,CUST003574,2025-11-01,treatment,success_plan_outreach,AM0020,Enterprise,B2,20.487434,6732.44,2500.0,0.5,6732.44,0,2026-02-01,1,6732.44,1.0,1.0
retention_outreach_2025q4,ASG-d13dc0a72112a477,CUST002290,2025-11-01,control,no_action_control,AM0023,Mid-Market,B4,43.701551,3299.83,0.0,0.5,2750.59,0,2026-02-01,1,2750.59,0.8335550619274327,0.8335550619274327
retention_outreach_2025q4,ASG-d1562ddbe0d14a88,CUST001730,2025-11-01,control,no_action_control,AM0028,SMB,B3,34.152808,578.32,0.0,0.5,417.44,0,2026-02-01,1,417.44,0.7218149121593581,0.7218149121593581
retention_outreach_2025q4,ASG-d1566a78cdb1590c,CUST000722,2025-11-01,control,no_action_control,AM0004,Mid-Market,B2,25.714271,1368.81,0.0,0.5,1368.81,0,2026-02-01,1,1368.81,1.0,1.0
retention_outreach_2025q4,ASG-d17585d97d7953f5,CUST003080,2025-11-01,treatment,success_plan_outreach,AM0033,SMB,B1,22.083188,274.8,350.0,0.5,274.8,0,2026-02-01,1,274.8,1.0,1.0
retention_outreach_2025q4,ASG-d19258b0f9199eca,CUST002462,2025-11-01,control,no_action_control,AM0004,Enterprise,B2,24.547491,12015.06,0.0,0.5,12015.06,0,2026-02-01,1,12015.06,1.0,1.0
retention_outreach_2025q4,ASG-d1aec471bdf06392,CUST000226,2025-11-01,treatment,success_plan_outreach,AM0017,SMB,B4,47.750607,756.0,350.0,0.5,924.23,0,2026-02-01,1,756.0,1.0,1.222526455026455
retention_outreach_2025q4,ASG-d1bc666fc31c1ac8,CUST001711,2025-11-01,treatment,success_plan_outreach,AM0021,SMB,B4,49.974722,1030.75,350.0,0.5,0.0,1,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-d1c73dacbac85b3e,CUST003823,2025-11-01,treatment,success_plan_outreach,AM0034,SMB,B3,30.737306,375.2,350.0,0.5,426.27,0,2026-02-01,1,375.2,1.0,1.1361140724946694
retention_outreach_2025q4,ASG-d1f2a6fcd0d10bf3,CUST003686,2025-11-01,treatment,success_plan_outreach,AM0024,Mid-Market,B3,31.333703,5141.5,900.0,0.5,5141.5,0,2026-02-01,1,5141.5,1.0,1.0
retention_outreach_2025q4,ASG-d2a34f887e4c75c7,CUST003332,2025-11-01,control,no_action_control,AM0016,SMB,B2,28.216402,581.15,0.0,0.5,581.15,0,2026-02-01,1,581.15,1.0,1.0
retention_outreach_2025q4,ASG-d2ade194a2c0c7b3,CUST001011,2025-11-01,control,no_action_control,AM0024,Enterprise,B4,32.684064,13790.83,0.0,0.5,13790.83,0,2026-02-01,1,13790.83,1.0,1.0
retention_outreach_2025q4,ASG-d2b2889714afa581,CUST001203,2025-11-01,control,no_action_control,AM0028,Mid-Market,B1,23.030397,1693.84,0.0,0.5,1693.84,0,2026-02-01,1,1693.84,1.0,1.0
retention_outreach_2025q4,ASG-d2eefe2eedfc8c4e,CUST002803,2025-11-01,control,no_action_control,AM0027,Enterprise,B1,18.475578,9704.12,0.0,0.5,9704.12,0,2026-02-01,1,9704.12,1.0,1.0
retention_outreach_2025q4,ASG-d2fd431a1867924f,CUST002913,2025-11-01,control,no_action_control,AM0040,SMB,B3,31.160641,518.0,0.0,0.5,518.0,0,2026-02-01,1,518.0,1.0,1.0
retention_outreach_2025q4,ASG-d34d774a32cb7709,CUST001903,2025-11-01,control,no_action_control,AM0037,Enterprise,B2,21.258946,3820.02,0.0,0.5,3820.02,0,2026-02-01,1,3820.02,1.0,1.0
retention_outreach_2025q4,ASG-d37f467ecfe5c527,CUST003672,2025-11-01,control,no_action_control,AM0028,SMB,B1,23.28691,1416.22,0.0,0.5,1416.22,0,2026-02-01,1,1416.22,1.0,1.0
retention_outreach_2025q4,ASG-d394207ebf6c79d3,CUST001215,2025-11-01,treatment,success_plan_outreach,AM0031,SMB,B4,48.088142,1109.69,350.0,0.5,1109.69,0,2026-02-01,1,1109.69,1.0,1.0
retention_outreach_2025q4,ASG-d3aa73d67cc05e12,CUST000743,2025-11-01,treatment,success_plan_outreach,AM0017,SMB,B2,29.354241,342.51,350.0,0.5,342.51,0,2026-02-01,1,342.51,1.0,1.0
retention_outreach_2025q4,ASG-d3beefaacef14eaa,CUST002023,2025-11-01,control,no_action_control,AM0019,Mid-Market,B2,28.514464,3268.73,0.0,0.5,3268.73,0,2026-02-01,1,3268.73,1.0,1.0
retention_outreach_2025q4,ASG-d3fa808e9ecaa8ba,CUST003046,2025-11-01,treatment,success_plan_outreach,AM0031,SMB,B1,19.242574,565.6,350.0,0.5,565.6,0,2026-02-01,1,565.6,1.0,1.0
retention_outreach_2025q4,ASG-d3fbc0ffdfa2cbc5,CUST001139,2025-11-01,treatment,success_plan_outreach,AM0036,SMB,B3,33.955447,574.94,350.0,0.5,574.94,0,2026-02-01,1,574.94,1.0,1.0
retention_outreach_2025q4,ASG-d44d7e9971bbf06c,CUST002908,2025-11-01,treatment,success_plan_outreach,AM0006,Enterprise,B4,32.072542,2568.75,2500.0,0.5,2568.75,0,2026-02-01,1,2568.75,1.0,1.0
retention_outreach_2025q4,ASG-d477e197166dffbe,CUST000138,2025-11-01,treatment,success_plan_outreach,AM0033,Mid-Market,B3,31.62753,830.0,900.0,0.5,830.0,0,2026-02-01,1,830.0,1.0,1.0
retention_outreach_2025q4,ASG-d4807fe23ffff2a1,CUST002062,2025-11-01,control,no_action_control,AM0020,SMB,B4,47.903939,335.0,0.0,0.5,335.0,0,2026-02-01,1,335.0,1.0,1.0
retention_outreach_2025q4,ASG-d49977816f624db6,CUST004213,2025-11-01,treatment,success_plan_outreach,AM0011,Mid-Market,B1,18.49294,2418.04,900.0,0.5,2418.04,0,2026-02-01,1,2418.04,1.0,1.0
retention_outreach_2025q4,ASG-d4b310197471d4fc,CUST002695,2025-11-01,treatment,success_plan_outreach,AM0034,SMB,B4,46.890465,375.2,350.0,0.5,375.2,0,2026-02-01,1,375.2,1.0,1.0
retention_outreach_2025q4,ASG-d4bf2ff78c7d2c40,CUST000791,2025-11-01,control,no_action_control,AM0034,SMB,B4,48.579677,355.71,0.0,0.5,355.71,0,2026-02-01,1,355.71,1.0,1.0
retention_outreach_2025q4,ASG-d4cd1b37da7c4643,CUST002184,2025-11-01,control,no_action_control,AM0024,Mid-Market,B2,25.714951,2545.83,0.0,0.5,2545.83,0,2026-02-01,1,2545.83,1.0,1.0
retention_outreach_2025q4,ASG-d4d7350ed5d6f5ea,CUST002959,2025-11-01,control,no_action_control,AM0032,Mid-Market,B3,30.64279,1151.88,0.0,0.5,1151.88,0,2026-02-01,1,1151.88,1.0,1.0
retention_outreach_2025q4,ASG-d4d8fd5af71afe35,CUST000605,2025-11-01,treatment,success_plan_outreach,AM0028,SMB,B3,31.765545,590.0,350.0,0.5,590.0,0,2026-02-01,1,590.0,1.0,1.0
retention_outreach_2025q4,ASG-d4ded45709f73d8a,CUST002440,2025-11-01,treatment,success_plan_outreach,AM0034,SMB,B1,21.984635,1030.75,350.0,0.5,1030.75,0,2026-02-01,1,1030.75,1.0,1.0
retention_outreach_2025q4,ASG-d4e7b7775db6795f,CUST002332,2025-11-01,treatment,success_plan_outreach,AM0028,Enterprise,B2,21.348974,26614.45,2500.0,0.5,28105.17,0,2026-02-01,1,26614.45,1.0,1.0560116778667228
retention_outreach_2025q4,ASG-d50084b1f73b63ce,CUST004224,2025-11-01,treatment,success_plan_outreach,AM0040,SMB,B2,29.903664,750.58,350.0,0.5,750.58,0,2026-02-01,1,750.58,1.0,1.0
retention_outreach_2025q4,ASG-d50372796448646a,CUST000718,2025-11-01,control,no_action_control,AM0015,SMB,B3,31.442375,312.81,0.0,0.5,312.81,0,2026-02-01,1,312.81,1.0,1.0
retention_outreach_2025q4,ASG-d51dba519b211996,CUST003233,2025-11-01,control,no_action_control,AM0004,SMB,B4,70.302559,662.3,0.0,0.5,662.3,0,2026-02-01,1,662.3,1.0,1.0
retention_outreach_2025q4,ASG-d5254eb7480c6aa3,CUST001808,2025-11-01,treatment,success_plan_outreach,AM0001,Enterprise,B1,19.062486,6990.0,2500.0,0.5,6990.0,0,2026-02-01,1,6990.0,1.0,1.0
retention_outreach_2025q4,ASG-d5355808eea76cd4,CUST003089,2025-11-01,treatment,success_plan_outreach,AM0022,Mid-Market,B4,32.905089,3179.25,900.0,0.5,3179.25,0,2026-02-01,1,3179.25,1.0,1.0
retention_outreach_2025q4,ASG-d535bd150d08854e,CUST003701,2025-11-01,treatment,success_plan_outreach,AM0012,Enterprise,B2,24.951894,6358.55,2500.0,0.5,6358.55,0,2026-02-01,1,6358.55,1.0,1.0
retention_outreach_2025q4,ASG-d53ac9ac0cfd657d,CUST001502,2025-11-01,treatment,success_plan_outreach,AM0040,SMB,B4,47.286725,613.2,350.0,0.5,703.17,0,2026-02-01,1,613.2,1.0,1.1467221135029353
retention_outreach_2025q4,ASG-d53ad06f6b16d5dd,CUST003247,2025-11-01,treatment,success_plan_outreach,AM0004,Mid-Market,B2,24.110231,1254.21,900.0,0.5,1095.54,0,2026-02-01,1,1095.54,0.8734900853923984,0.8734900853923984
retention_outreach_2025q4,ASG-d53df5f5ef7a60ef,CUST000865,2025-11-01,control,no_action_control,AM0012,Enterprise,B1,18.158102,7760.0,0.0,0.5,7760.0,0,2026-02-01,1,7760.0,1.0,1.0
retention_outreach_2025q4,ASG-d5474922845f126c,CUST001064,2025-11-01,control,no_action_control,AM0036,Mid-Market,B2,25.207623,3638.77,0.0,0.5,3638.77,0,2026-02-01,1,3638.77,1.0,1.0
retention_outreach_2025q4,ASG-d54e7fb97ca7c3ca,CUST002999,2025-11-01,treatment,success_plan_outreach,AM0037,SMB,B4,34.347076,1344.15,350.0,0.5,1427.69,0,2026-02-01,1,1344.15,1.0,1.0621508016218428
retention_outreach_2025q4,ASG-d55879c47accfff4,CUST003212,2025-11-01,treatment,success_plan_outreach,AM0005,SMB,B1,21.319646,1366.93,350.0,0.5,1366.93,0,2026-02-01,1,1366.93,1.0,1.0
retention_outreach_2025q4,ASG-d571dfe1d4355196,CUST001282,2025-11-01,control,no_action_control,AM0035,SMB,B1,19.197378,757.29,0.0,0.5,757.29,0,2026-02-01,1,757.29,1.0,1.0
retention_outreach_2025q4,ASG-d58073ee141f535e,CUST001492,2025-11-01,control,no_action_control,AM0008,SMB,B4,36.834502,900.55,0.0,0.5,758.6,0,2026-02-01,1,758.6,0.842374104713786,0.842374104713786
retention_outreach_2025q4,ASG-d5cdbca03ffeb112,CUST003295,2025-11-01,control,no_action_control,AM0024,Mid-Market,B3,31.104656,2760.0,0.0,0.5,2760.0,0,2026-02-01,1,2760.0,1.0,1.0
retention_outreach_2025q4,ASG-d5ed2ddd279b7a9c,CUST003008,2025-11-01,control,no_action_control,AM0037,Mid-Market,B2,28.400613,1797.02,0.0,0.5,1797.02,0,2026-02-01,1,1797.02,1.0,1.0
retention_outreach_2025q4,ASG-d5edbe183e1ea4d2,CUST001818,2025-11-01,treatment,success_plan_outreach,AM0024,SMB,B2,24.408784,565.6,350.0,0.5,0.0,0,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-d5f22e9ecd5d8062,CUST000259,2025-11-01,control,no_action_control,AM0008,SMB,B4,54.689937,704.06,0.0,0.5,826.11,1,2026-02-01,1,704.06,1.0,1.1733517029798597
retention_outreach_2025q4,ASG-d5fd1bffa6a5d3e1,CUST001382,2025-11-01,treatment,success_plan_outreach,AM0032,Mid-Market,B1,19.287086,1224.14,900.0,0.5,1224.14,0,2026-02-01,1,1224.14,1.0,1.0
retention_outreach_2025q4,ASG-d63d8cc0df0cd4d3,CUST002238,2025-11-01,control,no_action_control,AM0010,Mid-Market,B2,23.703343,2491.67,0.0,0.5,2491.67,0,2026-02-01,1,2491.67,1.0,1.0
retention_outreach_2025q4,ASG-d649eb1669137ed2,CUST000326,2025-11-01,treatment,success_plan_outreach,AM0021,Mid-Market,B4,32.764196,1182.75,900.0,0.5,1182.75,0,2026-02-01,1,1182.75,1.0,1.0
retention_outreach_2025q4,ASG-d67cdbeaed0d3f36,CUST000268,2025-11-01,treatment,success_plan_outreach,AM0037,Mid-Market,B1,17.960753,1041.65,900.0,0.5,1041.65,0,2026-02-01,1,1041.65,1.0,1.0
retention_outreach_2025q4,ASG-d68e5304ee4cc0db,CUST003216,2025-11-01,control,no_action_control,AM0029,Mid-Market,B4,46.783514,3524.65,0.0,0.5,3524.65,0,2026-02-01,1,3524.65,1.0,1.0
retention_outreach_2025q4,ASG-d6de69920ce84709,CUST001137,2025-11-01,control,no_action_control,AM0037,Enterprise,B1,17.552931,2568.75,0.0,0.5,2568.75,0,2026-02-01,1,2568.75,1.0,1.0
retention_outreach_2025q4,ASG-d6ec9ddbccf98964,CUST001442,2025-11-01,treatment,success_plan_outreach,AM0015,Mid-Market,B2,24.344614,2686.31,900.0,0.5,2686.31,0,2026-02-01,1,2686.31,1.0,1.0
retention_outreach_2025q4,ASG-d729d3bb2059b1e3,CUST002952,2025-11-01,treatment,success_plan_outreach,AM0038,Mid-Market,B1,18.670457,2137.5,900.0,0.5,2137.5,0,2026-02-01,1,2137.5,1.0,1.0
retention_outreach_2025q4,ASG-d773bffad33ccaba,CUST000045,2025-11-01,treatment,success_plan_outreach,AM0012,SMB,B1,21.325746,375.2,350.0,0.5,426.99,0,2026-02-01,1,375.2,1.0,1.1380330490405117
retention_outreach_2025q4,ASG-d78d25072705929e,CUST001629,2025-11-01,control,no_action_control,AM0032,Enterprise,B2,23.898443,11134.66,0.0,0.5,11134.66,0,2026-02-01,1,11134.66,1.0,1.0
retention_outreach_2025q4,ASG-d79888a3036c89d3,CUST000320,2025-11-01,control,no_action_control,AM0020,Enterprise,B4,44.487739,7955.3,0.0,0.5,7955.3,0,2026-02-01,1,7955.3,1.0,1.0
retention_outreach_2025q4,ASG-d82337685cb3075d,CUST002660,2025-11-01,treatment,success_plan_outreach,AM0008,SMB,B4,51.411942,832.15,350.0,0.5,832.15,0,2026-02-01,1,832.15,1.0,1.0
retention_outreach_2025q4,ASG-d8357d2fcd117c50,CUST001154,2025-11-01,control,no_action_control,AM0012,SMB,B2,28.893027,371.02,0.0,0.5,371.02,0,2026-02-01,1,371.02,1.0,1.0
retention_outreach_2025q4,ASG-d87b819978b97beb,CUST003005,2025-11-01,treatment,success_plan_outreach,AM0017,SMB,B3,33.867637,757.03,350.0,0.5,757.03,0,2026-02-01,1,757.03,1.0,1.0
retention_outreach_2025q4,ASG-d899d8038fd1b829,CUST004121,2025-11-01,control,no_action_control,AM0010,SMB,B1,19.695287,914.38,0.0,0.5,914.38,0,2026-02-01,1,914.38,1.0,1.0
retention_outreach_2025q4,ASG-d8a83223a6812860,CUST002898,2025-11-01,treatment,success_plan_outreach,AM0032,Mid-Market,B4,52.748091,4786.98,900.0,0.5,4786.98,0,2026-02-01,1,4786.98,1.0,1.0
retention_outreach_2025q4,ASG-d8b928c8919baf5c,CUST003290,2025-11-01,control,no_action_control,AM0021,Mid-Market,B1,20.552955,2161.25,0.0,0.5,2161.25,0,2026-02-01,1,2161.25,1.0,1.0
retention_outreach_2025q4,ASG-d8c51dc9da7f170f,CUST003297,2025-11-01,control,no_action_control,AM0012,SMB,B2,28.762477,1147.23,0.0,0.5,1147.23,0,2026-02-01,1,1147.23,1.0,1.0
retention_outreach_2025q4,ASG-d8f3ff278f22f876,CUST001941,2025-11-01,control,no_action_control,AM0019,SMB,B2,27.322132,286.14,0.0,0.5,286.14,0,2026-02-01,1,286.14,1.0,1.0
