customer_id,current_mrr,trailing_3m_usage_avg,trailing_3m_usage_trend,trailing_3m_support_ticket_avg,trailing_3m_nps_avg,trailing_3m_payment_delay_avg,trailing_3m_discount_avg,seat_growth_rate,expansion_frequency,contraction_frequency,churn_history_flag,renewal_due_flag,concentration_weight,tenure_months
CUST003739,760.99,94.367,2.81,0.333,80.797,9.0,0.2666,0.0,0.0,0.0,0,1,8e-05,48
CUST003740,926.25,85.97,4.18,0.667,66.7,14.333,0.1108,0.0,0.0,0.0,0,0,9.7e-05,4
CUST003741,275.92,87.987,4.555,0.667,62.343,16.667,0.0632,0.0,0.0,0.0833,0,0,2.9e-05,35
CUST003742,1151.88,58.997,-3.5,5.333,17.037,10.0,0.2645,0.0,0.0,0.0,0,0,0.000121,26
CUST003743,1772.46,20.487,-0.455,4.333,-59.883,18.0,0.4835,-0.1842,0.0,0.25,0,0,0.000186,30
CUST003744,9748.78,83.373,-4.255,3.333,50.603,7.0,0.2272,0.0,0.1667,0.0,0,0,0.001024,20
CUST003745,2375.44,70.317,9.26,3.0,33.88,13.0,0.212,0.0,0.0833,0.0,0,1,0.000249,33
CUST003746,335.0,55.22,4.7,2.0,-6.96,16.0,0.1467,0.0,0.0,0.0,0,0,3.5e-05,3
CUST003747,1151.88,78.38,-1.825,1.0,42.537,11.667,0.092,0.0,0.0,0.0,0,0,0.000121,20
CUST003748,7473.09,72.017,0.885,4.0,37.73,15.333,0.1601,0.0659,0.0833,0.0,0,1,0.000785,56
CUST003749,2060.91,92.083,-4.69,1.0,77.323,5.333,0.1916,0.102,0.0833,0.0,0,1,0.000216,40
CUST003750,2904.12,77.56,2.57,1.333,48.18,14.333,0.0817,0.0,0.0,0.0,0,0,0.000305,26
CUST003751,250.0,72.545,4.09,2.0,38.4,9.0,0.1586,0.0,0.0,0.0,0,0,2.6e-05,2
CUST003752,2911.81,80.943,-1.445,1.667,55.583,19.667,0.1573,0.0,0.0833,0.0,0,1,0.000306,18
CUST003753,518.0,57.47,5.71,2.667,14.027,11.333,0.1966,0.0,0.0,0.0,0,0,5.4e-05,13
CUST003754,304.79,48.407,4.205,2.667,-16.863,17.333,0.1116,0.1429,0.0,0.0,0,1,3.2e-05,56
CUST003755,1958.8,90.37,4.535,0.333,76.537,5.667,0.209,0.0,0.0,0.0,0,0,0.000206,31
CUST003756,8182.23,88.187,-1.145,4.333,62.843,9.0,0.197,0.0,0.0,0.0,0,0,0.000859,17
CUST003757,1112.2,72.113,1.825,2.333,38.207,11.0,0.168,0.0,0.0,0.0,0,0,0.000117,4
CUST003758,250.0,55.633,8.66,2.333,-2.697,21.667,0.209,0.0,0.0,0.0,0,0,2.6e-05,31
CUST003759,477.69,54.473,-1.81,3.0,-4.39,17.667,0.2145,0.1,0.0,0.0,0,1,5e-05,24
CUST003760,280.56,70.917,-3.685,0.667,39.497,7.667,0.1425,0.2,0.0833,0.0,0,0,2.9e-05,21
CUST003761,3615.95,90.657,2.18,2.333,69.613,10.667,0.0888,0.0,0.1667,0.1667,0,1,0.00038,40
CUST003762,0.0,68.8,0.01,1.333,28.773,20.0,0.2184,0.0455,0.0,0.0,1,0,0.0,50
CUST003763,5642.55,80.97,6.725,2.333,54.233,7.0,0.2372,-0.1956,0.0,0.0833,0,0,0.000592,18
CUST003764,0.0,68.47,9.36,2.0,31.917,11.333,0.256,0.0,0.0,0.0,1,0,0.0,16
CUST003765,1028.94,74.21,9.885,2.333,46.237,11.333,0.1418,0.15,0.2,0.0,0,0,0.000108,5
CUST003766,2410.41,85.45,2.88,0.667,68.29,5.667,0.077,0.0,0.0833,0.0,0,1,0.000253,36
CUST003767,1108.67,87.077,-4.63,1.667,65.91,19.667,0.0,0.0,0.0,0.0,0,1,0.000116,53
CUST003768,0.0,64.57,-12.435,6.0,12.977,17.667,0.2527,0.0,0.0,0.0,1,0,0.0,42
CUST003769,2535.0,91.103,3.04,1.0,76.86,7.667,0.1031,0.0,0.0,0.0,0,0,0.000266,5
CUST003770,0.0,61.06,-3.705,2.667,14.783,20.0,0.2722,0.0,0.0,0.0,1,0,0.0,38
CUST003771,0.0,64.853,1.59,1.333,25.9,10.0,0.2489,0.0,0.1429,0.0,1,0,0.0,20
CUST003772,0.0,83.58,3.375,3.333,55.107,7.667,0.1665,0.0,0.0,0.0,1,0,0.0,46
CUST003773,2425.41,79.957,-0.305,2.333,52.32,11.667,0.2169,0.0,0.0833,0.0,0,0,0.000255,19
CUST003774,2381.9,75.863,3.135,1.667,35.41,12.0,0.2536,0.0,0.0,0.0833,0,1,0.00025,43
CUST003775,2345.62,91.677,5.31,1.333,81.993,10.0,0.2976,0.0,0.0,0.0,0,1,0.000246,41
CUST003776,496.74,58.767,-4.735,1.333,4.627,19.0,0.1068,0.0,0.1,0.0,0,0,5.2e-05,10
CUST003777,2776.79,94.35,4.81,1.0,82.437,2.667,0.1271,0.0,0.0,0.0,0,1,0.000292,54
CUST003778,12470.0,64.66,14.14,6.333,18.177,16.0,0.1902,0.0772,0.0,0.0,0,1,0.001309,3
CUST003779,700.69,77.98,9.19,1.0,54.24,17.0,0.2264,0.0,0.0833,0.0,0,1,7.4e-05,15
CUST003780,2930.55,96.6,0.0,0.0,76.107,8.667,0.1044,0.0,0.0,0.0,0,1,0.000308,46
CUST003781,0.0,79.003,-1.705,0.0,52.377,8.667,0.2281,0.0,0.0,0.0,1,0,0.0,41
CUST003782,327.6,73.53,0.325,1.0,33.183,9.333,0.2685,0.0,0.0,0.0,0,1,3.4e-05,3
CUST003783,413.49,68.367,2.72,2.333,23.037,18.667,0.3174,0.0,0.0,0.1667,0,1,4.3e-05,6
CUST003784,15305.64,71.173,-3.385,6.0,33.34,10.0,0.2055,-0.0603,0.0833,0.0833,0,0,0.001607,19
CUST003785,518.0,75.16,16.015,0.667,34.207,22.333,0.2091,0.0,0.0,0.0,0,0,5.4e-05,14
CUST003786,0.0,77.6,1.22,1.333,38.033,23.333,0.1921,0.0,0.0,0.0,1,0,0.0,36
CUST003787,1272.73,96.003,5.995,0.333,74.623,5.0,0.0102,0.0,0.0,0.0,0,1,0.000134,18
CUST003788,690.47,53.07,-7.635,3.0,0.333,22.0,0.3097,-0.2222,0.0,0.1,0,0,7.3e-05,10
CUST003789,2455.35,92.85,10.265,1.667,77.227,11.333,0.1739,0.0,0.0,0.1667,0,0,0.000258,25
CUST003790,12075.74,97.497,2.48,6.0,79.603,4.667,0.201,0.0,0.0833,0.0,0,1,0.001268,55
CUST003791,0.0,54.597,2.11,1.333,14.627,17.333,0.1543,-0.2,0.0,0.0,1,0,0.0,44
CUST003792,453.18,66.237,9.315,2.333,25.563,14.0,0.2339,0.0,0.0833,0.0,0,0,4.8e-05,25
CUST003793,2854.26,93.287,6.15,1.333,82.257,6.0,0.2698,0.0,0.1111,0.0,0,0,0.0003,9
CUST003794,443.81,70.917,-4.975,1.667,39.833,15.333,0.0798,0.0,0.0,0.0,0,0,4.7e-05,20
CUST003795,476.73,75.91,1.135,0.667,42.977,15.333,0.1967,0.0,0.1667,0.0,0,0,5e-05,32
CUST003796,6600.87,99.053,0.0,3.0,94.933,9.0,0.1745,-0.1659,0.0,0.0833,0,1,0.000693,41
CUST003797,5781.93,48.423,1.06,4.333,-12.713,13.0,0.2893,0.0741,0.0833,0.0,0,0,0.000607,29
CUST003798,3336.4,84.927,-4.02,1.667,67.573,5.0,0.0634,0.0,0.0833,0.0,0,1,0.00035,56
CUST003799,760.0,89.72,-1.43,0.0,61.653,16.333,0.1474,0.0,0.0,0.0,0,1,8e-05,24
CUST003800,7229.21,84.763,0.605,5.333,66.113,12.0,0.2824,0.0,0.0,0.0,0,1,0.000759,39
CUST003801,1579.92,83.163,-0.385,1.667,60.543,7.0,0.1447,0.0,0.0,0.0,0,1,0.000166,27
CUST003802,2028.73,97.343,2.935,0.333,86.907,12.667,0.1719,0.0,0.25,0.0,0,1,0.000213,52
CUST003803,0.0,61.58,-3.445,1.333,22.063,8.333,0.3596,0.0,0.1111,0.0,1,0,0.0,24
CUST003804,2887.5,79.113,-1.94,2.333,52.587,7.333,0.1397,0.0,0.0,0.0,0,0,0.000303,16
CUST003805,1059.53,79.473,3.21,0.667,39.637,14.333,0.0854,0.0,0.0,0.0,0,0,0.000111,35
CUST003806,0.0,58.173,0.99,1.333,12.28,10.0,0.1674,0.0556,0.0,0.0,1,0,0.0,45
CUST003807,1038.8,91.963,6.55,1.0,74.783,7.0,0.0975,0.0,0.0909,0.0,0,0,0.000109,11
CUST003808,902.5,85.577,2.17,0.0,51.647,14.333,0.238,0.0,0.0,0.0,0,0,9.5e-05,10
CUST003809,291.98,52.973,-3.13,2.0,-7.667,21.0,0.1246,-0.2,0.0,0.125,0,0,3.1e-05,8
CUST003810,366.39,69.947,3.07,1.0,29.81,13.0,0.2749,0.1429,0.0833,0.0,0,1,3.8e-05,47
CUST003811,3226.17,88.093,-1.12,1.333,64.407,9.0,0.1544,0.0,0.0,0.0,0,0,0.000339,20
CUST003812,301.55,31.917,-11.16,4.667,-39.603,23.333,0.3599,-0.1667,0.0833,0.0833,0,1,3.2e-05,52
CUST003813,926.25,57.197,-4.35,3.0,-0.76,14.667,0.1315,0.0,0.0,0.0,0,0,9.7e-05,7
CUST003814,462.5,67.473,8.045,1.667,39.257,18.333,0.2277,0.0,0.0,0.0,0,0,4.9e-05,15
CUST003815,456.89,67.163,6.09,1.333,22.617,18.667,0.1916,0.0,0.0833,0.0833,0,0,4.8e-05,17
CUST003816,3521.96,71.06,-6.6,1.667,30.383,14.0,0.1291,0.0845,0.0833,0.0,0,1,0.00037,42
CUST003817,698.3,70.637,11.37,3.333,38.993,13.333,0.0495,0.0,0.0833,0.0,0,1,7.3e-05,24
CUST003818,1337.26,80.893,-3.615,2.333,45.543,17.0,0.0584,0.0,0.1667,0.0,0,0,0.00014,33
CUST003819,1127.45,77.35,-3.76,1.0,58.26,10.0,0.1964,0.1304,0.0833,0.0,0,1,0.000118,12
CUST003820,0.0,55.737,1.27,3.333,4.897,22.667,0.2739,0.125,0.0,0.0,1,0,0.0,30
CUST003821,377.5,72.505,11.29,1.5,33.155,13.0,0.3296,0.0,0.0,0.0,0,0,4e-05,2
CUST003822,3839.76,89.443,2.87,1.667,54.86,10.333,0.1414,0.0,0.1667,0.0,0,0,0.000403,13
CUST003823,426.27,57.64,3.185,2.0,5.41,20.667,0.2512,0.1429,0.125,0.0,0,0,4.5e-05,8
CUST003824,0.0,86.317,-5.57,2.667,62.24,13.333,0.1699,0.0,0.0,0.0,1,0,0.0,45
CUST003825,1323.79,92.277,5.615,0.667,78.1,5.333,0.0915,0.0,0.0833,0.0,0,0,0.000139,31
CUST003826,8050.0,76.553,1.705,4.667,45.317,10.0,0.2077,0.0,0.0,0.0,0,0,0.000845,13
CUST003827,250.65,50.873,6.75,2.667,-5.143,25.0,0.1204,0.0,0.0,0.3333,0,1,2.6e-05,3
CUST003828,1129.84,61.107,-2.11,3.333,11.0,16.333,0.2001,-0.0357,0.0,0.0,0,0,0.000119,27
CUST003829,0.0,83.31,8.31,0.667,59.623,12.667,0.233,0.0,0.0,0.0909,1,0,0.0,25
CUST003830,679.33,73.593,-9.58,2.667,41.903,11.667,0.147,-0.0667,0.0,0.0,0,1,7.1e-05,40
CUST003831,9303.36,97.173,4.24,3.667,84.06,10.667,0.1489,0.0,0.0833,0.0,0,0,0.000977,17
CUST003832,266.0,62.367,-4.155,3.0,13.32,18.0,0.1585,0.0,0.0,0.0,0,0,2.8e-05,5
CUST003833,0.0,74.39,4.045,1.0,31.797,14.667,0.2402,0.0,0.0,0.0,1,0,0.0,30
CUST003834,2409.38,71.1,5.57,3.333,36.917,12.667,0.324,0.0,0.0,0.0,0,1,0.000253,12
CUST003835,0.0,73.277,-5.415,1.333,41.823,14.667,0.2965,0.0,0.0,0.0,1,0,0.0,52
CUST003836,1112.55,78.507,-8.555,0.0,38.86,17.333,0.0938,0.0,0.0833,0.0,0,0,0.000117,17
CUST003837,5969.36,91.933,-1.05,3.333,71.903,10.333,0.2003,0.0,0.0,0.0833,0,1,0.000627,38
CUST003838,0.0,66.263,4.345,2.667,27.74,15.0,0.2393,0.0,0.0,0.0,1,0,0.0,43
CUST003839,0.0,64.997,1.275,2.667,22.657,17.333,0.2882,0.0,0.0,0.0,1,0,0.0,35
CUST003840,0.0,44.117,5.195,3.333,-14.02,18.0,0.3114,0.1111,0.0,0.0,1,0,0.0,20
CUST003841,0.0,6.063,-1.595,4.333,-84.193,22.0,0.4231,0.3333,0.0,0.0,1,0,0.0,55
CUST003842,682.19,74.857,5.19,0.333,45.303,17.333,0.0,0.0,0.0,0.0833,0,0,7.2e-05,31
CUST003843,1839.68,67.587,3.61,4.0,18.623,9.0,0.2758,0.0,0.125,0.0,0,0,0.000193,8
CUST003844,2766.87,87.523,2.105,2.0,66.943,8.0,0.0937,0.0,0.0,0.0,0,0,0.000291,31
CUST003845,938.12,54.185,-13.09,1.5,-0.435,16.5,0.156,-0.0526,0.0,0.0,0,0,9.9e-05,2
CUST003846,0.0,69.85,5.38,0.667,33.78,16.333,0.1448,0.0,0.0,0.0,1,0,0.0,42
CUST003847,994.0,95.82,0.07,0.333,85.71,13.0,0.0544,0.0,0.0,0.0,0,1,0.000104,54
CUST003848,7306.67,90.317,0.975,5.333,75.137,5.667,0.2779,0.0,0.0,0.0,0,0,0.000767,17
CUST003849,7837.11,96.48,2.13,3.0,66.34,8.333,0.2129,-0.125,0.0833,0.1667,0,0,0.000823,13
CUST003850,624.87,40.073,-5.375,3.667,-23.497,12.333,0.3322,-0.1538,0.0,0.0,0,0,6.6e-05,33
CUST003851,0.0,64.73,0.1,2.0,26.67,12.667,0.2778,0.0,0.0,0.0,1,0,0.0,12
CUST003852,327.6,75.13,1.755,0.667,35.353,14.667,0.0616,0.0,0.0,0.0,0,1,3.4e-05,33
CUST003853,0.0,44.513,-0.905,12.333,-35.557,19.333,0.4008,0.0281,0.1667,0.0,1,0,0.0,33
CUST003854,462.5,74.29,3.025,0.333,41.11,10.667,0.1506,0.0,0.0,0.0,0,0,4.9e-05,11
CUST003855,280.0,64.927,11.215,2.0,16.143,20.667,0.3008,0.0,0.0,0.0,0,0,2.9e-05,25
CUST003856,7944.13,57.563,-4.835,8.333,-11.84,21.667,0.222,0.0,0.0833,0.0,0,1,0.000834,38
CUST003857,0.0,86.1,-3.365,0.667,66.267,15.0,0.0628,0.0,0.0,0.0,1,0,0.0,24
CUST003858,660.8,85.147,0.28,0.333,54.867,6.667,0.1378,0.0,0.0,0.0,0,1,6.9e-05,56
CUST003859,0.0,79.273,-7.965,0.333,44.017,21.0,0.2887,0.0,0.0,0.0,1,0,0.0,33
CUST003860,2913.83,73.797,-6.27,1.333,21.697,16.667,0.1731,0.0,0.0833,0.0,0,1,0.000306,15
CUST003861,359.18,79.45,5.145,0.667,53.683,13.667,0.0938,0.0,0.0,0.0833,0,1,3.8e-05,51
CUST003862,9747.27,93.487,0.92,3.0,80.447,13.333,0.028,0.0,0.0,0.0,0,1,0.001023,53
CUST003863,510.13,77.847,3.55,1.0,49.05,15.667,0.0712,0.0,0.0833,0.0833,0,1,5.4e-05,46
CUST003864,334.99,70.667,6.97,0.667,17.25,22.0,0.088,0.0,0.0,0.0,0,1,3.5e-05,27
CUST003865,1788.53,75.29,-0.05,1.667,48.627,6.0,0.2599,0.0,0.0,0.0,0,1,0.000188,44
CUST003866,0.0,61.163,5.995,4.0,20.177,17.667,0.2207,0.0,0.0,0.0,1,0,0.0,38
CUST003867,1615.47,71.823,-2.605,2.0,40.253,12.667,0.1811,0.0,0.0833,0.0833,0,0,0.00017,13
CUST003868,0.0,91.167,8.09,0.667,80.9,9.333,0.2002,0.0,0.0,0.0,1,0,0.0,53
CUST003869,941.18,76.523,-0.295,0.667,54.28,14.667,0.2074,0.0,0.0,0.0833,0,1,9.9e-05,18
CUST003870,2240.62,67.383,10.4,2.0,24.95,11.333,0.2095,0.0,0.0,0.0833,0,0,0.000235,25
CUST003871,0.0,69.97,-4.58,0.333,16.083,20.0,0.2076,0.0,0.0,0.1111,1,0,0.0,21
CUST003872,327.6,65.703,-3.585,2.0,11.7,18.333,0.2259,0.0,0.0,0.0,0,1,3.4e-05,9
CUST003873,3628.43,85.16,3.175,3.0,65.337,9.667,0.0461,0.0641,0.0833,0.0,0,1,0.000381,48
CUST003874,971.1,82.6,-1.695,1.333,62.457,12.667,0.2452,0.0,0.0,0.0,0,0,0.000102,27
CUST003875,708.4,78.523,1.58,0.667,57.513,16.0,0.2993,0.0,0.0,0.0,0,0,7.4e-05,5
CUST003876,706.91,86.117,5.095,1.333,67.303,12.0,0.196,0.0,0.0,0.0,0,1,7.4e-05,54
CUST003877,10117.33,65.477,2.215,7.333,18.677,15.333,0.2223,0.0,0.0,0.0,0,0,0.001062,3
CUST003878,1142.44,72.443,-3.09,1.333,28.873,19.667,0.2881,0.0,0.0,0.0,0,1,0.00012,38
CUST003879,0.0,71.15,4.515,1.333,35.4,11.333,0.1812,0.0,0.0,0.0,1,0,0.0,29
CUST003880,1204.68,75.45,7.455,1.667,48.023,18.0,0.1605,0.0,0.0,0.0,0,1,0.000126,42
CUST003881,0.0,63.703,9.565,2.0,20.44,15.0,0.066,0.0,0.0,0.2,1,0,0.0,17
CUST003882,957.04,41.28,2.405,3.333,-21.46,16.333,0.1783,0.2778,0.0,0.0,0,1,0.0001,45
CUST003883,9784.42,98.613,2.08,4.667,82.46,6.667,0.1714,0.0,0.0833,0.0,0,1,0.001027,53
CUST003884,0.0,71.54,0.0,0.0,39.28,27.0,0.2438,0.0,0.0,0.0,1,0,0.0,50
CUST003885,0.0,81.883,-2.025,0.333,60.177,12.0,0.0145,0.0,0.0,0.0,1,0,0.0,24
CUST003886,0.0,58.403,1.985,5.333,2.243,19.333,0.2416,-0.0145,0.0,0.0,1,0,0.0,13
CUST003887,632.5,70.533,3.505,0.667,23.343,15.333,0.1133,0.0,0.0,0.0,0,0,6.6e-05,22
CUST003888,809.25,72.28,1.1,2.0,41.623,10.0,0.281,0.0,0.0,0.0,0,1,8.5e-05,50
CUST003889,1118.12,65.933,-0.42,3.0,23.533,12.0,0.2169,0.0,0.0833,0.0,0,0,0.000117,23
CUST003890,4178.5,81.233,0.9,2.333,52.527,8.0,0.156,0.0,0.0,0.0,0,1,0.000439,55
CUST003891,0.0,87.36,-3.645,1.0,54.65,16.333,0.1868,0.1351,0.0,0.0,1,0,0.0,31
CUST003892,2188.46,53.06,0.51,3.333,1.963,21.0,0.2071,0.0,0.0833,0.0,0,1,0.00023,41
CUST003893,2023.83,63.97,2.29,4.333,12.217,13.667,0.2351,0.0,0.0,0.0909,0,0,0.000213,11
CUST003894,831.96,82.37,5.385,1.333,58.757,13.333,0.1506,0.0,0.0,0.0833,0,0,8.7e-05,32
CUST003895,0.0,74.013,-9.23,0.667,32.39,12.0,0.0447,0.0,0.0,0.0,1,0,0.0,15
CUST003896,2175.0,94.603,6.28,1.0,78.78,9.0,0.2181,0.0,0.0,0.0,0,1,0.000228,42
CUST003897,1515.25,77.587,6.775,2.333,51.06,15.333,0.2748,0.0,0.0,0.0,0,0,0.000159,8
CUST003898,840.18,82.907,9.855,1.0,53.467,18.667,0.1885,-0.1,0.0,0.0833,0,0,8.8e-05,28
CUST003899,8464.24,84.757,6.59,4.667,57.47,6.333,0.0872,0.0,0.0,0.0,0,0,0.000889,17
CUST003900,0.0,88.02,-1.61,1.667,71.237,12.333,0.0613,0.1,0.0,0.0,1,0,0.0,33
CUST003901,0.0,66.487,-9.27,2.667,22.843,16.0,0.1132,0.0,0.0,0.0,1,0,0.0,51
CUST003902,12064.36,83.06,1.855,4.667,52.237,15.0,0.1744,0.1204,0.25,0.0,0,0,0.001267,19
CUST003903,349.19,64.293,2.44,2.667,16.643,19.667,0.1161,0.0,0.0,0.0833,0,1,3.7e-05,12
CUST003904,0.0,65.98,26.84,1.5,35.285,13.0,0.0906,0.0,0.0,0.0,1,0,0.0,14
CUST003905,462.5,63.987,4.505,2.0,19.493,8.333,0.3252,0.0,0.0,0.0,0,0,4.9e-05,14
CUST003906,21998.45,87.55,-2.66,14.0,52.667,22.333,0.1638,0.0,0.0,0.0833,0,1,0.00231,37
CUST003907,327.6,81.86,4.525,0.333,47.03,13.333,0.1947,0.0,0.0,0.0,0,0,3.4e-05,8
CUST003908,4727.41,99.03,-1.455,0.0,89.55,4.0,0.0369,0.0,0.0,0.0,0,1,0.000496,50
CUST003909,2806.82,67.523,0.415,3.0,21.333,17.333,0.4217,0.0,0.0833,0.0,0,0,0.000295,23
CUST003910,1716.46,70.88,-11.59,1.667,26.03,15.0,0.1774,0.0238,0.0833,0.0,0,0,0.00018,28
CUST003911,9400.85,91.527,-3.805,2.333,71.32,8.0,0.0933,0.0976,0.0833,0.0,0,1,0.000987,37
CUST003912,3850.28,5.0,0.0,6.667,-86.023,17.667,0.5099,0.02,0.0,0.0833,0,1,0.000404,46
CUST003913,236.85,81.537,-6.5,2.0,50.14,19.0,0.0418,0.0,0.0,0.0,0,1,2.5e-05,37
CUST003914,7744.0,92.147,-1.56,2.0,78.197,5.667,0.1374,0.0,0.0,0.0,0,1,0.000813,6
CUST003915,243.7,48.173,-1.935,2.0,-11.15,21.667,0.3063,-0.2857,0.0,0.0833,0,1,2.6e-05,45
CUST003916,280.0,68.77,3.4,2.333,30.777,14.0,0.2078,0.0,0.0,0.0,0,0,2.9e-05,10
CUST003917,565.6,86.773,-3.275,0.0,49.227,12.333,0.0741,0.0,0.0,0.0,0,0,5.9e-05,7
CUST003918,1351.38,92.48,0.445,1.0,81.437,8.333,0.2133,0.0,0.0,0.0,0,0,0.000142,30
CUST003919,234.52,86.243,-4.87,0.0,66.193,13.0,0.1113,0.0,0.0833,0.0,0,1,2.5e-05,24
CUST003920,2813.21,81.927,0.21,2.0,46.067,14.333,0.0128,0.0,0.0,0.0833,0,1,0.000295,52
CUST003921,407.94,68.31,-8.615,1.667,38.707,9.667,0.0297,0.0,0.0,0.0,0,1,4.3e-05,41
CUST003922,292.5,64.633,9.12,2.333,32.873,16.333,0.2415,0.0,0.0,0.0,0,0,3.1e-05,3
CUST003923,0.0,74.167,-12.185,2.0,42.78,19.0,0.0731,0.0,0.0,0.0,1,0,0.0,35
CUST003924,935.82,83.093,8.705,0.667,57.523,12.0,0.206,0.0,0.0,0.0,0,1,9.8e-05,12
CUST003925,1178.79,79.3,4.65,0.333,55.853,10.0,0.2739,0.087,0.2,0.2,0,0,0.000124,5
CUST003926,934.69,67.92,2.175,1.667,25.493,8.333,0.0795,0.0,0.0833,0.0,0,0,9.8e-05,13
CUST003927,328.79,97.703,2.735,1.333,87.87,7.667,0.054,0.0,0.0833,0.0,0,1,3.5e-05,37
CUST003928,1096.02,71.987,2.175,1.667,35.75,16.0,0.1578,0.0,0.0833,0.0,0,0,0.000115,32
CUST003929,4156.26,48.113,1.535,3.667,-24.21,10.333,0.3882,0.0,0.0,0.0,0,0,0.000436,22
CUST003930,1779.66,86.9,2.96,1.667,64.313,9.333,0.0054,0.0,0.0833,0.0833,0,1,0.000187,53
CUST003931,710.32,85.06,2.99,1.0,62.58,7.0,0.2381,0.0,0.0833,0.0,0,0,7.5e-05,22
CUST003932,13841.42,65.623,-5.0,9.667,14.467,10.667,0.3446,0.0,0.0,0.0833,0,0,0.001453,19
CUST003933,0.0,68.193,-0.21,1.667,31.107,13.333,0.2957,0.0,0.0,0.0,1,0,0.0,35
CUST003934,518.0,86.443,11.4,0.333,74.007,6.333,0.1686,0.0,0.0,0.0,0,0,5.4e-05,19
CUST003935,3263.0,79.473,11.84,2.333,57.947,14.0,0.1137,0.0,0.0,0.0,0,0,0.000343,7
CUST003936,1305.48,90.353,-1.49,0.0,80.733,8.333,0.0826,0.0,0.0,0.0,0,1,0.000137,33
CUST003937,1838.25,60.293,1.23,2.0,17.25,14.0,0.1899,0.0,0.0,0.0,0,0,0.000193,5
CUST003938,798.88,62.39,-5.255,1.333,15.247,22.0,0.2635,-0.0588,0.0,0.0,0,0,8.4e-05,5
CUST003939,1111.5,74.677,-2.31,2.667,48.877,10.333,0.0395,0.0,0.0,0.0,0,1,0.000117,49
CUST003940,223.73,80.743,13.585,1.0,49.087,14.667,0.2496,-0.2,0.0,0.1429,0,0,2.3e-05,7
CUST003941,420.0,79.817,-4.98,1.0,56.957,12.667,0.1337,0.0,0.0,0.0,0,1,4.4e-05,45
CUST003942,420.0,71.32,-4.22,2.0,54.297,13.667,0.1793,0.0,0.0,0.0,0,0,4.4e-05,23
CUST003943,7914.0,97.923,-1.37,2.667,79.467,3.667,0.079,0.0,0.0,0.0,0,0,0.000831,23
CUST003944,1684.32,77.87,-1.56,2.333,42.38,15.333,0.2256,0.0,0.0,0.0833,0,0,0.000177,13
CUST003945,334.67,83.737,-4.325,0.333,52.707,16.333,0.1763,0.0,0.0,0.0,0,1,3.5e-05,33
CUST003946,414.06,65.237,-0.06,1.333,17.51,18.0,0.2446,0.0,0.0,0.0,0,0,4.3e-05,20
CUST003947,1163.06,88.507,-4.85,0.333,73.933,5.333,0.1031,0.0,0.0833,0.0,0,1,0.000122,27
CUST003948,470.4,86.703,0.95,0.0,68.13,13.333,0.0629,0.0,0.0,0.0,0,1,4.9e-05,48
CUST003949,256.56,73.86,-6.655,1.0,38.843,14.0,0.1652,0.0,0.0,0.0833,0,1,2.7e-05,24
CUST003950,377.5,79.787,6.025,0.667,44.34,16.333,0.2802,0.0,0.0,0.0,0,0,4e-05,11
CUST003951,1911.4,88.227,0.75,1.0,70.177,6.333,0.1838,0.0,0.0833,0.0,0,0,0.000201,29
CUST003952,1453.98,80.547,0.825,3.0,51.527,15.333,0.1004,0.0,0.1667,0.0,0,0,0.000153,28
CUST003953,929.19,87.67,-4.45,1.0,63.15,14.667,0.1153,0.0,0.0,0.0,0,0,9.8e-05,21
CUST003954,362.1,80.46,4.725,0.667,49.24,10.333,0.4658,0.0,0.0833,0.0,0,0,3.8e-05,18
CUST003955,1313.37,71.843,-3.1,1.333,33.713,7.333,0.2145,0.0,0.0,0.0,0,1,0.000138,6
CUST003956,359.94,87.98,0.45,1.0,77.433,8.667,0.2695,0.1667,0.0909,0.0,0,0,3.8e-05,11
CUST003957,3078.83,80.133,7.975,3.0,62.45,13.667,0.2236,0.0,0.0,0.0,0,1,0.000323,6
CUST003958,0.0,47.04,-1.9,2.667,-21.6,22.0,0.2238,0.1613,0.0,0.0,1,0,0.0,22
CUST003959,2455.07,82.087,0.01,2.0,53.237,8.333,0.1397,0.0635,0.0833,0.0,0,0,0.000258,31
CUST003960,11846.45,95.013,-5.05,5.0,85.473,5.0,0.1762,0.0,0.0833,0.0833,0,1,0.001244,48
CUST003961,2947.99,81.847,10.785,1.0,53.393,8.333,0.1162,0.0,0.0833,0.0,0,0,0.00031,32
CUST003962,365.24,74.967,-0.46,3.0,47.437,20.667,0.2585,-0.0909,0.0,0.0833,0,1,3.8e-05,45
CUST003963,1885.91,86.163,5.93,1.333,43.547,13.667,0.1269,0.0,0.0833,0.0,0,1,0.000198,40
CUST003964,1250.18,84.163,2.09,1.333,69.957,5.667,0.221,0.0,0.0833,0.0,0,1,0.000131,15
CUST003965,456.51,65.25,-4.57,2.667,14.357,21.0,0.1279,0.0,0.0,0.0,0,0,4.8e-05,26
CUST003966,518.0,68.023,10.55,1.667,19.6,15.333,0.0623,0.0,0.0,0.0,0,0,5.4e-05,19
CUST003967,14534.18,57.83,-3.485,10.333,-3.047,13.667,0.2047,0.0,0.0,0.0833,0,1,0.001526,51
CUST003968,2564.8,65.81,-1.055,4.0,23.933,21.0,0.1497,0.0,0.0,0.0,0,1,0.000269,15
