customer_id,segment,region,industry,acquisition_channel,account_manager_id,current_mrr,concentration_weight,renewal_due_flag,churn_risk_score,churn_risk_tier,churn_risk_main_driver,revenue_quality_score,revenue_quality_risk_tier,revenue_quality_main_driver,discount_dependency_score,discount_dependency_tier,discount_dependency_main_driver,expansion_quality_score,expansion_quality_risk_tier,expansion_quality_main_driver,governance_priority_score,governance_priority_tier,governance_main_driver,recommended_action,recommended_action_reason
CUST004313,SMB,North America,Logistics,self_serve,AM0028,598.29,6.3e-05,1,14.371,Low,Payment stress,82.975,Low,Weak retention momentum,0.0,Low,High discount level,53.719,Moderate,No recent expansion signal,24.059,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=14.4, quality=83.0, discount=0.0"
CUST000937,SMB,APAC,FinTech,paid_media,AM0040,312.18,3.3e-05,0,8.997,Low,Payment stress,72.234,Low,Weak realized pricing,10.705,Low,Policy governance signal,36.08,High,Low healthy expansion mix,24.053,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.0, quality=72.2, discount=10.7"
CUST001661,SMB,EMEA,Retail,self_serve,AM0025,0.0,0.0,0,9.786,Low,Payment stress,25.0,Critical,Weak realized pricing,18.04,Low,Price realization erosion,52.84433333333333,Moderate,No recent expansion signal,24.053,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=9.8, quality=25.0, discount=18.0"
CUST002434,Mid-Market,North America,Media,partner_referral,AM0031,0.0,0.0,0,10.926,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,51.95766666666667,Moderate,No recent expansion signal,24.051,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=10.9, quality=25.0, discount=15.0"
CUST004059,SMB,EMEA,Healthcare,self_serve,AM0027,425.68,4.5e-05,1,16.725,Low,Payment stress,84.104,Low,Weak retention momentum,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,24.05,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=16.7, quality=84.1, discount=0.0"
CUST003685,SMB,EMEA,FinTech,content_marketing,AM0038,0.0,0.0,0,11.119,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,52.593333333333334,Moderate,No recent expansion signal,24.049,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=11.1, quality=25.0, discount=15.0"
CUST002907,Mid-Market,North America,Manufacturing,outbound_sdr,AM0034,1151.88,0.000121,0,8.725,Low,Payment stress,68.966,Moderate,Weak realized pricing,7.246,Low,High discount level,55.0,Moderate,No recent expansion signal,24.046,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=8.7, quality=69.0, discount=7.2"
CUST001595,Enterprise,EMEA,SaaS,partner_referral,AM0026,9425.81,0.00099,1,10.775,Low,Renewal exposure,76.695,Low,Weak realized pricing,0.322,Low,Price realization erosion,98.814,Low,Discount pressure in expansion,24.045,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.8, quality=76.7, discount=0.3"
CUST002610,Enterprise,North America,Media,enterprise_sales,AM0007,9337.98,0.000981,0,13.552,Low,Usage deterioration,72.357,Low,Weak realized pricing,6.086,Low,High discount level,97.546,Low,Discount pressure in expansion,24.037,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.6, quality=72.4, discount=6.1"
CUST001060,Mid-Market,North America,Logistics,outbound_sdr,AM0004,2974.38,0.000312,0,4.811,Low,Payment stress,69.925,Moderate,Weak realized pricing,8.97,Low,High discount level,58.032,Moderate,Low healthy expansion mix,24.037,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=4.8, quality=69.9, discount=9.0"
CUST002303,SMB,EMEA,Media,paid_media,AM0022,780.94,8.2e-05,1,15.57,Low,Payment stress,69.44,Moderate,Weak realized pricing,6.915,Low,High discount level,96.302,Low,Discount pressure in expansion,24.034,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=15.6, quality=69.4, discount=6.9"
CUST002007,SMB,EMEA,Media,self_serve,AM0038,498.3,5.2e-05,1,15.061,Low,Renewal exposure,82.277,Low,Weak retention momentum,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,24.024,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=15.1, quality=82.3, discount=0.0"
CUST001783,Mid-Market,North America,FinTech,partner_referral,AM0034,1182.56,0.000124,1,9.345,Low,Renewal exposure,66.45,Moderate,Weak realized pricing,12.348,Low,High discount level,95.589,Low,Discount pressure in expansion,24.018,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.3, quality=66.4, discount=12.3"
CUST002599,SMB,EMEA,Education,self_serve,AM0015,1165.91,0.000122,0,17.445,Low,Payment stress,78.765,Low,Weak retention momentum,0.0,Low,High discount level,54.86333333333334,Moderate,No recent expansion signal,24.017,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=17.4, quality=78.8, discount=0.0"
CUST003772,Enterprise,EMEA,SaaS,partner_referral,AM0009,0.0,0.0,0,8.277,Low,Payment stress,25.0,Critical,Weak realized pricing,22.44,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,24.015,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=8.3, quality=25.0, discount=22.4"
CUST003368,Enterprise,APAC,Retail,partner_referral,AM0033,8319.96,0.000874,1,10.612,Low,Renewal exposure,76.245,Low,Weak realized pricing,0.422,Low,Price realization erosion,97.443,Low,Payment stress during expansion,24.004,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.6, quality=76.2, discount=0.4"
CUST003452,Enterprise,EMEA,SaaS,partner_referral,AM0001,7595.49,0.000798,1,10.396,Low,Renewal exposure,75.02,Low,Weak realized pricing,1.378,Low,Price realization erosion,98.565,Low,Discount pressure in expansion,23.999,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.4, quality=75.0, discount=1.4"
CUST002637,SMB,North America,Media,self_serve,AM0036,377.5,4e-05,1,12.557,Low,Payment stress,75.443,Low,Weak realized pricing,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.99,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=12.6, quality=75.4, discount=0.0"
CUST001680,Enterprise,North America,FinTech,enterprise_sales,AM0036,12008.74,0.001261,0,7.486,Low,Payment stress,69.945,Moderate,Weak realized pricing,10.791,Low,High discount level,95.288,Low,Discount pressure in expansion,23.987,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=7.5, quality=69.9, discount=10.8"
CUST001181,SMB,APAC,Manufacturing,paid_media,AM0024,838.7,8.8e-05,1,13.227,Low,Renewal exposure,65.811,Moderate,Weak realized pricing,6.636,Low,High discount level,96.449,Low,Discount pressure in expansion,23.986,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.2, quality=65.8, discount=6.6"
CUST003987,SMB,EMEA,Healthcare,self_serve,AM0021,485.23,5.1e-05,0,12.731,Low,Payment stress,66.69,Moderate,Poor account health quality,0.0,Low,High discount level,49.009,Moderate,No recent expansion signal,23.982,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=12.7, quality=66.7, discount=0.0"
CUST000955,SMB,North America,SaaS,self_serve,AM0034,470.4,4.9e-05,1,13.237,Low,Payment stress,79.474,Low,Weak retention momentum,0.0,Low,High discount level,53.41566666666667,Moderate,No recent expansion signal,23.982,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.2, quality=79.5, discount=0.0"
CUST002195,SMB,APAC,Logistics,self_serve,AM0005,633.29,6.6e-05,0,12.951,Low,Payment stress,71.698,Low,Poor account health quality,0.0,Low,High discount level,44.6,High,Low healthy expansion mix,23.978,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.0, quality=71.7, discount=0.0"
CUST003761,Mid-Market,APAC,Retail,outbound_sdr,AM0024,3615.95,0.00038,1,16.796,Low,Payment stress,77.106,Low,Weak retention momentum,0.0,Low,High discount level,99.8,Low,Payment stress during expansion,23.975,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=16.8, quality=77.1, discount=0.0"
CUST000951,Mid-Market,EMEA,Healthcare,partner_referral,AM0030,1243.23,0.000131,1,12.559,Low,Payment stress,68.735,Moderate,Weak realized pricing,8.211,Low,High discount level,96.992,Low,Discount pressure in expansion,23.974,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=12.6, quality=68.7, discount=8.2"
CUST001944,Mid-Market,EMEA,Manufacturing,content_marketing,AM0038,1474.87,0.000155,1,11.349,Low,Renewal exposure,84.86,Low,Weak retention momentum,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.971,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=11.3, quality=84.9, discount=0.0"
CUST004203,Mid-Market,LATAM,Manufacturing,paid_media,AM0036,1754.2,0.000184,0,4.49,Low,Payment stress,67.328,Moderate,Weak realized pricing,9.479,Low,High discount level,54.845666666666666,Moderate,No recent expansion signal,23.97,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=4.5, quality=67.3, discount=9.5"
CUST004205,SMB,North America,Retail,self_serve,AM0012,398.21,4.2e-05,1,12.657,Low,Payment stress,76.595,Low,Weak realized pricing,0.0,Low,High discount level,54.705666666666666,Moderate,No recent expansion signal,23.97,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=12.7, quality=76.6, discount=0.0"
CUST001507,SMB,North America,Retail,self_serve,AM0031,0.0,0.0,0,11.5,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,54.60766666666667,Moderate,No recent expansion signal,23.969,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=11.5, quality=25.0, discount=15.0"
CUST002463,Enterprise,LATAM,FinTech,partner_referral,AM0015,3445.21,0.000362,0,9.714,Low,Payment stress,74.785,Low,Weak realized pricing,0.238,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,23.963,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.7, quality=74.8, discount=0.2"
CUST003016,SMB,APAC,Logistics,self_serve,AM0040,660.8,6.9e-05,1,12.607,Low,Payment stress,84.487,Low,Weak retention momentum,5.0,Low,Policy governance signal,55.0,Moderate,No recent expansion signal,23.963,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=12.6, quality=84.5, discount=5.0"
CUST000764,Enterprise,North America,FinTech,enterprise_sales,AM0020,9028.57,0.000948,0,7.312,Low,Payment stress,70.817,Low,Weak realized pricing,7.448,Low,High discount level,82.522,Low,Low healthy expansion mix,23.957,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=7.3, quality=70.8, discount=7.4"
CUST001307,SMB,North America,Healthcare,outbound_sdr,AM0037,375.2,3.9e-05,0,10.607,Low,Payment stress,65.669,Moderate,Weak realized pricing,9.46,Low,High discount level,54.812333333333335,Moderate,No recent expansion signal,23.953,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.6, quality=65.7, discount=9.5"
CUST000232,SMB,EMEA,Logistics,self_serve,AM0030,660.8,6.9e-05,1,14.421,Low,Payment stress,83.975,Low,Weak retention momentum,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.936,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=14.4, quality=84.0, discount=0.0"
CUST003338,SMB,North America,FinTech,content_marketing,AM0012,377.5,4e-05,0,11.567,Low,Usage deterioration,67.723,Moderate,Weak realized pricing,9.823,Low,High discount level,55.0,Moderate,No recent expansion signal,23.936,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=11.6, quality=67.7, discount=9.8"
CUST000034,SMB,North America,FinTech,self_serve,AM0036,0.0,0.0,0,11.5,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,54.974333333333334,Moderate,No recent expansion signal,23.933,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=11.5, quality=25.0, discount=15.0"
CUST000417,SMB,EMEA,Healthcare,self_serve,AM0021,0.0,0.0,0,10.66,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,52.279,Moderate,No recent expansion signal,23.933,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=10.7, quality=25.0, discount=15.0"
CUST000230,SMB,EMEA,Media,self_serve,AM0025,0.0,0.0,0,11.5,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,23.93,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=11.5, quality=25.0, discount=15.0"
CUST001687,Mid-Market,EMEA,Manufacturing,content_marketing,AM0027,0.0,0.0,0,11.5,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,23.93,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=11.5, quality=25.0, discount=15.0"
CUST000130,SMB,APAC,Manufacturing,paid_media,AM0013,248.87,2.6e-05,0,7.426,Low,Payment stress,61.568,Moderate,Weak realized pricing,14.965,Low,High discount level,54.675666666666665,Moderate,No recent expansion signal,23.924,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=7.4, quality=61.6, discount=15.0"
CUST002135,SMB,North America,Retail,self_serve,AM0007,0.0,0.0,0,10.167,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,50.906666666666666,Moderate,No recent expansion signal,23.913,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=10.2, quality=25.0, discount=15.0"
CUST002593,Mid-Market,North America,SaaS,content_marketing,AM0031,1359.12,0.000143,0,5.908,Low,Payment stress,67.344,Moderate,Weak realized pricing,7.573,Low,High discount level,53.24666666666666,Moderate,No recent expansion signal,23.909,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=5.9, quality=67.3, discount=7.6"
CUST002605,SMB,LATAM,FinTech,outbound_sdr,AM0011,305.51,3.2e-05,0,13.475,Low,Commercial contraction pattern,67.411,Moderate,Weak realized pricing,5.562,Low,High discount level,52.53,Moderate,No recent expansion signal,23.906,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.5, quality=67.4, discount=5.6"
CUST001986,SMB,North America,Manufacturing,content_marketing,AM0032,0.0,0.0,0,7.881,Low,Payment stress,25.0,Critical,Weak realized pricing,19.144,Low,Price realization erosion,49.909,Moderate,No recent expansion signal,23.903,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=7.9, quality=25.0, discount=19.1"
CUST003514,SMB,APAC,Healthcare,self_serve,AM0005,351.26,3.7e-05,1,14.827,Low,Renewal exposure,80.844,Low,Weak retention momentum,0.0,Low,High discount level,51.51,Moderate,No recent expansion signal,23.902,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=14.8, quality=80.8, discount=0.0"
CUST001407,SMB,North America,Logistics,self_serve,AM0032,0.0,0.0,0,10.547,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,52.29666666666667,Moderate,No recent expansion signal,23.895,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=10.5, quality=25.0, discount=15.0"
CUST002017,Enterprise,APAC,SaaS,outbound_sdr,AM0006,9989.46,0.001049,0,9.419,Low,Payment stress,69.614,Moderate,Weak realized pricing,7.691,Low,High discount level,94.518,Low,Discount pressure in expansion,23.889,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.4, quality=69.6, discount=7.7"
CUST003080,SMB,APAC,Education,self_serve,AM0033,274.8,2.9e-05,1,14.156,Low,Payment stress,77.877,Low,Weak retention momentum,0.0,Low,High discount level,52.56,Moderate,No recent expansion signal,23.889,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=14.2, quality=77.9, discount=0.0"
CUST001053,Mid-Market,North America,FinTech,partner_referral,AM0036,2178.49,0.000229,1,9.244,Low,Renewal exposure,84.366,Low,Weak retention momentum,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.884,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.2, quality=84.4, discount=0.0"
CUST002688,SMB,APAC,Media,self_serve,AM0002,0.0,0.0,0,9.595,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,49.371,Moderate,No recent expansion signal,23.883,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=9.6, quality=25.0, discount=15.0"
CUST002192,Mid-Market,North America,Education,partner_referral,AM0010,1176.23,0.000124,1,20.811,Low,Usage deterioration,76.285,Low,Weak realized pricing,0.487,Low,Price realization erosion,98.8,Low,Payment stress during expansion,23.871,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=20.8, quality=76.3, discount=0.5"
CUST001968,SMB,North America,Education,self_serve,AM0010,0.0,0.0,0,11.31,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,23.869,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=11.3, quality=25.0, discount=15.0"
CUST000529,SMB,EMEA,Logistics,self_serve,AM0022,335.0,3.5e-05,1,12.847,Low,Payment stress,75.964,Low,Weak realized pricing,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.867,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=12.8, quality=76.0, discount=0.0"
CUST000278,Mid-Market,APAC,Retail,outbound_sdr,AM0016,3887.92,0.000408,0,9.677,Low,Payment stress,65.799,Moderate,Weak realized pricing,13.054,Low,High discount level,93.239,Low,Discount pressure in expansion,23.866,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.7, quality=65.8, discount=13.1"
CUST001805,Mid-Market,North America,SaaS,content_marketing,AM0034,2491.67,0.000262,0,7.738,Low,Payment stress,70.986,Low,Weak realized pricing,1.351,Low,Price realization erosion,52.967666666666666,Moderate,No recent expansion signal,23.865,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=7.7, quality=71.0, discount=1.4"
CUST002081,SMB,North America,Manufacturing,self_serve,AM0010,0.0,0.0,0,11.119,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,54.43333333333333,Moderate,No recent expansion signal,23.865,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=11.1, quality=25.0, discount=15.0"
CUST001463,SMB,North America,Education,self_serve,AM0012,518.0,5.4e-05,1,10.565,Low,Renewal exposure,75.711,Low,Weak realized pricing,0.0,Low,High discount level,53.61,Moderate,No recent expansion signal,23.862,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.6, quality=75.7, discount=0.0"
CUST002284,SMB,EMEA,FinTech,self_serve,AM0038,0.0,0.0,0,10.738,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,53.26566666666667,Moderate,No recent expansion signal,23.86,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=10.7, quality=25.0, discount=15.0"
CUST001318,SMB,EMEA,Logistics,self_serve,AM0017,0.0,0.0,0,9.976,Low,Payment stress,25.0,Critical,Weak realized pricing,15.176,Low,Price realization erosion,51.13766666666667,Moderate,No recent expansion signal,23.855,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=10.0, quality=25.0, discount=15.2"
CUST004300,SMB,EMEA,Manufacturing,content_marketing,AM0021,914.38,9.6e-05,0,14.631,Low,Payment stress,73.753,Low,Weak realized pricing,0.0,Low,High discount level,52.913333333333334,Moderate,No recent expansion signal,23.853,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=14.6, quality=73.8, discount=0.0"
CUST002944,Enterprise,EMEA,Retail,partner_referral,AM0003,8696.18,0.000913,0,13.722,Low,Payment stress,74.799,Low,Weak realized pricing,0.0,Low,High discount level,85.0,Low,Post-expansion contraction risk,23.852,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.7, quality=74.8, discount=0.0"
CUST001731,Mid-Market,APAC,FinTech,paid_media,AM0040,3671.89,0.000386,1,13.088,Low,Payment stress,76.135,Low,Weak realized pricing,5.385,Low,Policy governance signal,100.0,Low,Low healthy expansion mix,23.851,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.1, quality=76.1, discount=5.4"
CUST002790,SMB,North America,Education,outbound_sdr,AM0034,1110.66,0.000117,0,13.163,Low,Payment stress,68.108,Moderate,Weak realized pricing,1.192,Low,Price realization erosion,63.075,Moderate,Low healthy expansion mix,23.851,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.2, quality=68.1, discount=1.2"
CUST002006,Mid-Market,APAC,Retail,outbound_sdr,AM0005,3502.52,0.000368,0,17.853,Low,Payment stress,72.284,Low,Weak realized pricing,6.666,Low,High discount level,96.593,Low,Discount pressure in expansion,23.849,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=17.9, quality=72.3, discount=6.7"
CUST000210,SMB,APAC,Healthcare,content_marketing,AM0033,971.1,0.000102,0,6.786,Low,Payment stress,64.853,Moderate,Weak realized pricing,2.908,Low,High discount level,49.12566666666667,Moderate,No recent expansion signal,23.849,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=6.8, quality=64.9, discount=2.9"
CUST002074,SMB,APAC,Logistics,self_serve,AM0040,375.2,3.9e-05,1,11.614,Low,Renewal exposure,79.242,Low,Weak retention momentum,5.0,Low,Policy governance signal,55.0,Moderate,No recent expansion signal,23.845,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=11.6, quality=79.2, discount=5.0"
CUST002251,Mid-Market,LATAM,Retail,outbound_sdr,AM0008,1271.3,0.000133,1,6.883,Low,Renewal exposure,79.817,Low,Weak retention momentum,5.0,Low,Policy governance signal,55.0,Moderate,No recent expansion signal,23.838,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=6.9, quality=79.8, discount=5.0"
CUST001459,SMB,North America,Manufacturing,content_marketing,AM0008,1089.2,0.000114,0,15.797,Low,Usage deterioration,80.908,Low,Weak retention momentum,5.0,Low,Policy governance signal,54.05566666666667,Moderate,No recent expansion signal,23.833,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=15.8, quality=80.9, discount=5.0"
CUST003278,SMB,North America,Logistics,self_serve,AM0032,388.41,4.1e-05,1,16.027,Low,Renewal exposure,83.204,Low,Weak retention momentum,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.819,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=16.0, quality=83.2, discount=0.0"
CUST002848,Mid-Market,North America,Manufacturing,content_marketing,AM0034,2524.17,0.000265,0,10.286,Low,Payment stress,74.951,Low,Weak realized pricing,0.0,Low,High discount level,52.651,Moderate,No recent expansion signal,23.816,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.3, quality=75.0, discount=0.0"
CUST000142,SMB,EMEA,SaaS,self_serve,AM0039,1030.75,0.000108,0,16.619,Low,Usage deterioration,77.329,Low,Weak realized pricing,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.814,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=16.6, quality=77.3, discount=0.0"
CUST000025,SMB,EMEA,SaaS,self_serve,AM0038,425.73,4.5e-05,1,16.336,Low,Payment stress,81.61,Low,Weak retention momentum,0.0,Low,High discount level,61.4,Moderate,Low healthy expansion mix,23.797,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=16.3, quality=81.6, discount=0.0"
CUST003039,SMB,LATAM,Media,content_marketing,AM0011,377.5,4e-05,0,9.955,Low,Payment stress,65.183,Moderate,Weak realized pricing,7.368,Low,High discount level,52.12233333333334,Moderate,No recent expansion signal,23.797,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.0, quality=65.2, discount=7.4"
CUST003470,Mid-Market,North America,Media,outbound_sdr,AM0019,1369.42,0.000144,1,13.875,Low,Payment stress,70.243,Low,Weak realized pricing,5.399,Low,High discount level,98.399,Low,Discount pressure in expansion,23.794,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.9, quality=70.2, discount=5.4"
CUST002296,SMB,EMEA,Education,outbound_sdr,AM0014,749.64,7.9e-05,1,15.578,Low,Payment stress,74.921,Low,Weak realized pricing,5.0,Low,Policy governance signal,84.8,Low,Post-expansion contraction risk,23.791,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=15.6, quality=74.9, discount=5.0"
CUST001873,SMB,EMEA,Media,self_serve,AM0025,1111.5,0.000117,0,13.333,Low,Payment stress,74.425,Low,Poor account health quality,0.0,Low,High discount level,51.123333333333335,Moderate,No recent expansion signal,23.786,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.3, quality=74.4, discount=0.0"
CUST002794,Enterprise,EMEA,SaaS,enterprise_sales,AM0030,11775.95,0.001237,1,11.211,Low,Renewal exposure,80.596,Low,Weak realized pricing,0.0,Low,High discount level,100.0,Low,Low healthy expansion mix,23.767,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=11.2, quality=80.6, discount=0.0"
CUST002022,Mid-Market,APAC,SaaS,enterprise_sales,AM0033,1568.46,0.000165,0,5.71,Low,Payment stress,68.638,Moderate,Weak realized pricing,10.127,Low,High discount level,57.737,Moderate,Low healthy expansion mix,23.763,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=5.7, quality=68.6, discount=10.1"
CUST002044,SMB,North America,Retail,content_marketing,AM0031,761.31,8e-05,1,15.928,Low,Payment stress,73.961,Low,Weak realized pricing,0.0,Low,High discount level,82.6,Low,Post-expansion contraction risk,23.743,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=15.9, quality=74.0, discount=0.0"
CUST003943,Enterprise,North America,SaaS,partner_referral,AM0008,7914.0,0.000831,0,5.092,Low,Usage deterioration,79.884,Low,Weak realized pricing,5.0,Low,Policy governance signal,55.0,Moderate,No recent expansion signal,23.742,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=5.1, quality=79.9, discount=5.0"
CUST001252,SMB,APAC,Retail,paid_media,AM0002,369.59,3.9e-05,1,17.429,Low,Payment stress,68.713,Moderate,Weak realized pricing,7.252,Low,High discount level,96.471,Low,Discount pressure in expansion,23.733,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=17.4, quality=68.7, discount=7.3"
CUST004283,Mid-Market,LATAM,FinTech,paid_media,AM0010,0.0,0.0,0,6.907,Low,History/early-tenure fragility,25.0,Critical,Weak realized pricing,23.464,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,23.73,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=6.9, quality=25.0, discount=23.5"
CUST001940,SMB,APAC,FinTech,self_serve,AM0005,305.24,3.2e-05,0,17.512,Low,Payment stress,71.735,Low,Weak realized pricing,0.0,Low,High discount level,51.10433333333334,Moderate,No recent expansion signal,23.727,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=17.5, quality=71.7, discount=0.0"
