customer_id,current_month,churn_risk_inputs,revenue_quality_inputs,account_fragility_inputs,forward_risk_flags
CUST003683,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 49.73, ""trailing_3m_payment_delay_avg"": 12.333, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": 0.3}","{""avg_discount_pct"": 0.11086609383316859, ""current_mrr"": 263.02, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8891339061668315, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 2.8e-05, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.05499999999999999, ""seat_growth_rate"": 0.0}",[]
CUST003684,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 64.24, ""trailing_3m_payment_delay_avg"": 6.0, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": 5.625}","{""avg_discount_pct"": 0.15980400010681192, ""current_mrr"": 1497.96, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8401893241475072, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000157, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1667, ""renewal_risk_proxy"": 0.015, ""seat_growth_rate"": 0.1923}",[]
CUST003685,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 39.693, ""trailing_3m_payment_delay_avg"": 13.333, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 4.21}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST003686,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 32.847, ""trailing_3m_payment_delay_avg"": 10.0, ""trailing_3m_support_ticket_avg"": 4.667, ""trailing_3m_usage_trend"": 3.815}","{""avg_discount_pct"": 0.1934785568413887, ""current_mrr"": 5141.5, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8065214431586112, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.00054, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3819255081201984, ""seat_growth_rate"": 0.0}",[]
CUST003687,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": -3.99, ""trailing_3m_payment_delay_avg"": 12.667, ""trailing_3m_support_ticket_avg"": 3.0, ""trailing_3m_usage_trend"": -6.66}","{""avg_discount_pct"": 0.16341552511415525, ""current_mrr"": 547.5, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8365844748858448, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 5.7e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.11204545454545455, ""seat_growth_rate"": -0.0833}","[""usage_declining"", ""low_nps""]"
CUST003688,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 45.207, ""trailing_3m_payment_delay_avg"": 18.333, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": 8.375}","{""avg_discount_pct"": 0.09156881930854532, ""current_mrr"": 613.2, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9084311806914546, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 6.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.38749999999999996, ""seat_growth_rate"": 0.0}",[]
CUST003689,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 78.9, ""trailing_3m_payment_delay_avg"": 16.333, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": 1.755}","{""avg_discount_pct"": 0.04667593113178525, ""current_mrr"": 942.67, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9533134607020485, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 9.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.375, ""seat_growth_rate"": 0.0}",[]
CUST003690,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 64.177, ""trailing_3m_payment_delay_avg"": 8.333, ""trailing_3m_support_ticket_avg"": 8.667, ""trailing_3m_usage_trend"": -3.895}","{""avg_discount_pct"": 0.03555126392192092, ""current_mrr"": 14270.66, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.964448736078079, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.001498, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.425, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST003691,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 86.563, ""trailing_3m_payment_delay_avg"": 2.667, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": 0.0}","{""avg_discount_pct"": 0.029194350740330305, ""current_mrr"": 10242.05, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9708056492596698, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.001075, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.37, ""seat_growth_rate"": 0.0}",[]
CUST003692,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 32.52, ""trailing_3m_payment_delay_avg"": 8.0, ""trailing_3m_support_ticket_avg"": 1.5, ""trailing_3m_usage_trend"": -2.16}","{""avg_discount_pct"": 0.2381858880778589, ""current_mrr"": 2568.75, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7618141119221411, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.00027, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.018312269725408416, ""seat_growth_rate"": 0.0}",[]
CUST003693,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 40.777, ""trailing_3m_payment_delay_avg"": 13.667, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": 5.78}","{""avg_discount_pct"": 0.2467953667953668, ""current_mrr"": 518.0, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7532046332046333, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 5.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.029542195256480972, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST003694,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 84.957, ""trailing_3m_payment_delay_avg"": 10.333, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": 1.37}","{""avg_discount_pct"": 0.0, ""current_mrr"": 375.2, ""discount_dependency_flag"": 0, ""realized_price_index"": 1.0, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3675, ""seat_growth_rate"": 0.0}",[]
CUST003695,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 83.207, ""trailing_3m_payment_delay_avg"": 6.667, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": -2.725}","{""avg_discount_pct"": 0.21594850309369884, ""current_mrr"": 1081.23, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7840514969063012, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000114, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1667, ""renewal_risk_proxy"": 0.02013550044195698, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST003696,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 75.707, ""trailing_3m_payment_delay_avg"": 7.333, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": 0.755}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST003697,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 21.52, ""trailing_3m_payment_delay_avg"": 17.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 10.14}","{""avg_discount_pct"": 0.1423929568647714, ""current_mrr"": 1006.37, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8576169798384292, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000106, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.042499999999999996, ""seat_growth_rate"": 0.0}",[]
CUST003698,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 28.807, ""trailing_3m_payment_delay_avg"": 7.333, ""trailing_3m_support_ticket_avg"": 4.667, ""trailing_3m_usage_trend"": 6.565}","{""avg_discount_pct"": 0.294527508085436, ""current_mrr"": 6248.89, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.705472491914564, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000656, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.026361072583633717, ""seat_growth_rate"": 0.1164}","[""discount_dependency""]"
CUST003699,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 67.165, ""trailing_3m_payment_delay_avg"": 10.0, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": 2.36}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST003700,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 3.27, ""trailing_3m_payment_delay_avg"": 14.333, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": -5.255}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}","[""usage_declining"", ""low_nps""]"
CUST003701,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 71.09, ""trailing_3m_payment_delay_avg"": 12.0, ""trailing_3m_support_ticket_avg"": 2.333, ""trailing_3m_usage_trend"": 8.945}","{""avg_discount_pct"": 0.11995816656313153, ""current_mrr"": 6358.55, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.880043406122465, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000668, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.36, ""seat_growth_rate"": 0.0}",[]
CUST003702,2026-02-01,"{""contraction_frequency"": 0.1667, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 16.18, ""trailing_3m_payment_delay_avg"": 15.0, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 2.735}","{""avg_discount_pct"": 0.008348794063079779, ""current_mrr"": 194.04, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9915996701710987, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 2e-05, ""contraction_frequency"": 0.1667, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.42542272727272723, ""seat_growth_rate"": -0.1667}",[]
CUST003703,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": -7.713, ""trailing_3m_payment_delay_avg"": 19.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 5.44}","{""avg_discount_pct"": 0.42311649542800006, ""current_mrr"": 1380.14, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.5768835045719999, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000145, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.46319001882737665, ""seat_growth_rate"": 0.1818}","[""low_nps"", ""discount_dependency""]"
CUST003704,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 38.433, ""trailing_3m_payment_delay_avg"": 10.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 4.29}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.05}",[]
CUST003705,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 81.603, ""trailing_3m_payment_delay_avg"": 4.667, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": 3.3}","{""avg_discount_pct"": 0.23884227894148158, ""current_mrr"": 4854.71, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7611577210585184, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.00051, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.008406039848783084, ""seat_growth_rate"": 0.0}",[]
CUST003706,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 49.1, ""trailing_3m_payment_delay_avg"": 14.667, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": -3.16}","{""avg_discount_pct"": 0.21626346729605106, ""current_mrr"": 915.18, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7837365327039489, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 9.6e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.04018049532800729, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST003707,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 55.183, ""trailing_3m_payment_delay_avg"": 10.0, ""trailing_3m_support_ticket_avg"": 5.0, ""trailing_3m_usage_trend"": 6.455}","{""avg_discount_pct"": 0.26315613361753104, ""current_mrr"": 2988.53, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7368438663824689, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000314, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1111, ""renewal_risk_proxy"": 0.03937944765964729, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST003708,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 51.067, ""trailing_3m_payment_delay_avg"": 10.333, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 2.735}","{""avg_discount_pct"": 0.1136, ""current_mrr"": 237.5, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8864000000000001, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 2.5e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.045, ""seat_growth_rate"": 0.0}",[]
CUST003709,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 58.177, ""trailing_3m_payment_delay_avg"": 13.0, ""trailing_3m_support_ticket_avg"": 0.333, ""trailing_3m_usage_trend"": -4.115}","{""avg_discount_pct"": 0.2897857142857143, ""current_mrr"": 280.0, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7102142857142858, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 2.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.4056836734693877, ""seat_growth_rate"": 0.0}","[""usage_declining"", ""discount_dependency""]"
CUST003710,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 21.847, ""trailing_3m_payment_delay_avg"": 19.0, ""trailing_3m_support_ticket_avg"": 3.333, ""trailing_3m_usage_trend"": -5.265}","{""avg_discount_pct"": 0.19405263157894737, ""current_mrr"": 950.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8059473684210526, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.0001, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.42200751879699244, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST003711,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 45.4, ""trailing_3m_payment_delay_avg"": 12.0, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": 6.1}","{""avg_discount_pct"": 0.23826190476190476, ""current_mrr"": 420.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7617380952380952, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.04582312925170068, ""seat_growth_rate"": 0.0}",[]
CUST003712,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 72.203, ""trailing_3m_payment_delay_avg"": 6.0, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": -2.955}","{""avg_discount_pct"": 0.005750916146886181, ""current_mrr"": 925.07, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9942490838531137, ""revenue_quality_flag"": ""healthy""}","{""churn_history_flag"": 0, ""concentration_weight"": 9.7e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.0, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST003713,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 54.697, ""trailing_3m_payment_delay_avg"": 18.667, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": 5.9}","{""avg_discount_pct"": 0.25203550979671163, ""current_mrr"": 190.37, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7479644902032883, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 2e-05, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.4002907871138159, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST003714,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 44.15, ""trailing_3m_payment_delay_avg"": 14.667, ""trailing_3m_support_ticket_avg"": 3.0, ""trailing_3m_usage_trend"": -11.11}","{""avg_discount_pct"": 0.1752, ""current_mrr"": 2137.5, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8248, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000224, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.04532272727272727, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST003715,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 31.59, ""trailing_3m_payment_delay_avg"": 13.333, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 1.76}","{""avg_discount_pct"": 0.19032429558745348, ""current_mrr"": 545.49, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8096757044125465, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 5.7e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.3889748993696362, ""seat_growth_rate"": 0.0}",[]
CUST003716,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 54.263, ""trailing_3m_payment_delay_avg"": 7.0, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 2.48}","{""avg_discount_pct"": 0.07534481714089541, ""current_mrr"": 990.38, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9246450857246713, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000104, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.012499999999999999, ""seat_growth_rate"": 0.0}",[]
CUST003717,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 81.51, ""trailing_3m_payment_delay_avg"": 9.0, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 2.89}","{""avg_discount_pct"": 0.0, ""current_mrr"": 3750.08, ""discount_dependency_flag"": 0, ""realized_price_index"": 1.0, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000394, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.3625, ""seat_growth_rate"": 0.0}",[]
CUST003718,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 23.05, ""trailing_3m_payment_delay_avg"": 20.0, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 0.865}","{""avg_discount_pct"": 0.08414486921529175, ""current_mrr"": 994.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9158551307847083, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000104, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.42, ""seat_growth_rate"": 0.0}",[]
CUST003719,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 44.843, ""trailing_3m_payment_delay_avg"": 12.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 11.335}","{""avg_discount_pct"": 0.18115819277399994, ""current_mrr"": 413.23, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.818841807226, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.3e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1667, ""renewal_risk_proxy"": 0.02266545611057142, ""seat_growth_rate"": 0.0}",[]
CUST003720,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 50.913, ""trailing_3m_payment_delay_avg"": 5.333, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 0.675}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST003721,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 24.923, ""trailing_3m_payment_delay_avg"": 16.333, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 10.785}","{""avg_discount_pct"": 0.100690585807271, ""current_mrr"": 251.96, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.899309414192729, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 2.6e-05, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.37749999999999995, ""seat_growth_rate"": 0.0}",[]
CUST003722,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 52.963, ""trailing_3m_payment_delay_avg"": 15.0, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": -1.77}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST003723,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 20.597, ""trailing_3m_payment_delay_avg"": 10.0, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": -13.41}","{""avg_discount_pct"": 0.2137362637362637, ""current_mrr"": 327.6, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7862637362637361, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.10352855715712858, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
