customer_id,signup_date,region,segment,company_size,industry,acquisition_channel,account_manager_id,lifecycle_stage
CUST003483,2025-01-01,North America,SMB,1-20,SaaS,paid_media,AM0035,Active
CUST003484,2024-10-01,North America,Mid-Market,201-500,Retail,outbound_sdr,AM0004,Active
CUST003485,2021-07-01,APAC,Mid-Market,501-1000,Media,partner_referral,AM0016,Renewing Soon
CUST003486,2023-08-01,North America,SMB,1-20,Logistics,partner_referral,AM0004,Churned
CUST003487,2026-01-01,North America,SMB,1-20,Healthcare,self_serve,AM0034,Onboarding
CUST003488,2024-04-01,North America,Mid-Market,51-200,FinTech,partner_referral,AM0019,Active
CUST003489,2026-01-01,APAC,SMB,1-20,SaaS,partner_referral,AM0040,Onboarding
CUST003490,2025-01-01,North America,SMB,1-20,Logistics,partner_referral,AM0004,Active
CUST003491,2024-07-01,North America,SMB,21-50,SaaS,paid_media,AM0012,Active
CUST003492,2023-10-01,North America,SMB,1-20,Retail,self_serve,AM0019,Active
CUST003493,2022-11-01,North America,Enterprise,1001-5000,Healthcare,outbound_sdr,AM0007,Renewing Soon
CUST003494,2025-04-01,North America,Mid-Market,51-200,Media,outbound_sdr,AM0019,Active
CUST003495,2024-05-01,North America,Enterprise,1001-5000,Manufacturing,enterprise_sales,AM0020,Active
CUST003496,2025-09-01,North America,Enterprise,501-1000,Manufacturing,enterprise_sales,AM0020,Active
CUST003497,2021-08-01,North America,SMB,21-50,Media,paid_media,AM0028,Renewing Soon
CUST003498,2025-10-01,APAC,SMB,51-200,Media,content_marketing,AM0005,Active
CUST003499,2025-03-01,North America,SMB,1-20,Retail,partner_referral,AM0010,Renewing Soon
CUST003500,2024-01-01,North America,SMB,51-200,Education,paid_media,AM0020,Active
CUST003501,2023-09-01,LATAM,SMB,1-20,Retail,outbound_sdr,AM0026,Renewing Soon
CUST003502,2025-08-01,APAC,SMB,1-20,Manufacturing,paid_media,AM0013,Active
CUST003503,2024-11-01,EMEA,SMB,21-50,SaaS,content_marketing,AM0021,Active
CUST003504,2025-05-01,North America,SMB,1-20,Education,self_serve,AM0037,Churned
CUST003505,2022-01-01,North America,Mid-Market,201-500,Retail,outbound_sdr,AM0031,Churned
CUST003506,2022-06-01,North America,Mid-Market,51-200,SaaS,content_marketing,AM0004,Churned
CUST003507,2021-07-01,North America,Enterprise,1001-5000,FinTech,partner_referral,AM0012,Renewing Soon
CUST003508,2025-05-01,North America,SMB,1-20,Education,self_serve,AM0004,Active
CUST003509,2025-10-01,EMEA,SMB,51-200,SaaS,paid_media,AM0038,Active
CUST003510,2022-04-01,North America,Enterprise,501-1000,Retail,enterprise_sales,AM0035,Renewing Soon
CUST003511,2021-11-01,EMEA,Mid-Market,501-1000,Education,partner_referral,AM0021,Churned
CUST003512,2023-11-01,North America,Mid-Market,51-200,Healthcare,outbound_sdr,AM0011,Active
CUST003513,2025-12-01,North America,SMB,21-50,FinTech,self_serve,AM0032,Onboarding
CUST003514,2022-07-01,APAC,SMB,1-20,Healthcare,self_serve,AM0005,Renewing Soon
CUST003515,2022-11-01,APAC,Enterprise,501-1000,Healthcare,outbound_sdr,AM0033,Renewing Soon
CUST003516,2023-09-01,North America,Mid-Market,51-200,Retail,paid_media,AM0035,Renewing Soon
CUST003517,2021-10-01,EMEA,SMB,21-50,Education,self_serve,AM0009,Renewing Soon
CUST003518,2023-08-01,North America,SMB,1-20,Logistics,self_serve,AM0028,Active
CUST003519,2022-02-01,North America,SMB,21-50,SaaS,paid_media,AM0008,Renewing Soon
CUST003520,2024-03-01,APAC,SMB,51-200,Education,self_serve,AM0016,Renewing Soon
CUST003521,2022-04-01,North America,Mid-Market,51-200,Healthcare,paid_media,AM0031,Renewing Soon
CUST003522,2021-10-01,EMEA,SMB,1-20,Logistics,paid_media,AM0001,Renewing Soon
CUST003523,2021-11-01,EMEA,SMB,1-20,SaaS,partner_referral,AM0039,Churned
CUST003524,2025-10-01,North America,SMB,1-20,Manufacturing,self_serve,AM0011,Active
CUST003525,2024-12-01,North America,Enterprise,1001-5000,Manufacturing,content_marketing,AM0020,Active
CUST003526,2022-06-01,North America,SMB,21-50,Healthcare,content_marketing,AM0011,Renewing Soon
CUST003527,2024-06-01,LATAM,SMB,1-20,Media,content_marketing,AM0037,Active
CUST003528,2024-02-01,EMEA,Mid-Market,51-200,SaaS,enterprise_sales,AM0027,Churned
CUST003529,2025-11-01,North America,Mid-Market,201-500,SaaS,partner_referral,AM0037,Onboarding
CUST003530,2023-12-01,North America,Mid-Market,51-200,Retail,outbound_sdr,AM0019,Churned
CUST003531,2022-06-01,EMEA,Mid-Market,201-500,Manufacturing,partner_referral,AM0023,Renewing Soon
CUST003532,2021-11-01,North America,SMB,51-200,FinTech,partner_referral,AM0029,Churned
CUST003533,2022-05-01,EMEA,Enterprise,1001-5000,Healthcare,outbound_sdr,AM0014,Renewing Soon
CUST003534,2023-10-01,APAC,Enterprise,1001-5000,SaaS,enterprise_sales,AM0040,Active
CUST003535,2022-07-01,EMEA,SMB,21-50,Logistics,content_marketing,AM0030,Renewing Soon
CUST003536,2022-02-01,North America,Mid-Market,201-500,Manufacturing,outbound_sdr,AM0037,Renewing Soon
CUST003537,2022-04-01,North America,SMB,21-50,FinTech,self_serve,AM0020,Renewing Soon
CUST003538,2021-11-01,North America,SMB,21-50,Healthcare,paid_media,AM0008,Churned
CUST003539,2024-09-01,EMEA,SMB,1-20,Logistics,paid_media,AM0009,Active
CUST003540,2021-10-01,APAC,SMB,1-20,Logistics,self_serve,AM0016,Churned
CUST003541,2025-10-01,North America,Enterprise,1001-5000,SaaS,partner_referral,AM0035,Active
CUST003542,2023-01-01,EMEA,SMB,21-50,Retail,paid_media,AM0026,Churned
CUST003543,2025-03-01,EMEA,Mid-Market,201-500,SaaS,partner_referral,AM0026,Renewing Soon
CUST003544,2025-02-01,North America,SMB,1-20,FinTech,self_serve,AM0034,Active
CUST003545,2023-04-01,North America,SMB,21-50,Logistics,self_serve,AM0035,Active
CUST003546,2024-08-01,North America,SMB,1-20,Logistics,content_marketing,AM0036,Active
CUST003547,2022-12-01,EMEA,SMB,1-20,SaaS,partner_referral,AM0017,Renewing Soon
CUST003548,2024-07-01,EMEA,Mid-Market,201-500,Logistics,outbound_sdr,AM0026,Active
CUST003549,2025-01-01,APAC,Enterprise,501-1000,Education,outbound_sdr,AM0006,Active
CUST003550,2024-08-01,APAC,SMB,21-50,Education,partner_referral,AM0024,Active
CUST003551,2025-09-01,APAC,Enterprise,501-1000,Education,outbound_sdr,AM0002,Active
CUST003552,2025-03-01,LATAM,Mid-Market,201-500,Manufacturing,content_marketing,AM0003,Renewing Soon
CUST003553,2023-08-01,APAC,Mid-Market,201-500,Media,partner_referral,AM0005,Active
CUST003554,2024-09-01,APAC,SMB,1-20,FinTech,partner_referral,AM0016,Active
CUST003555,2021-09-01,APAC,SMB,1-20,Manufacturing,paid_media,AM0040,Renewing Soon
CUST003556,2025-11-01,APAC,Mid-Market,201-500,Healthcare,outbound_sdr,AM0016,Onboarding
CUST003557,2025-08-01,APAC,SMB,21-50,Logistics,paid_media,AM0016,Active
CUST003558,2021-08-01,LATAM,SMB,1-20,SaaS,paid_media,AM0028,Churned
CUST003559,2022-01-01,EMEA,Mid-Market,51-200,Manufacturing,partner_referral,AM0038,Renewing Soon
CUST003560,2023-11-01,EMEA,SMB,1-20,Education,outbound_sdr,AM0023,Active
CUST003561,2024-11-01,EMEA,Mid-Market,51-200,Healthcare,partner_referral,AM0026,Active
CUST003562,2025-02-01,APAC,SMB,1-20,FinTech,self_serve,AM0013,Churned
CUST003563,2024-07-01,EMEA,Enterprise,5000+,FinTech,content_marketing,AM0039,Active
CUST003564,2025-09-01,APAC,SMB,1-20,Education,self_serve,AM0013,Churned
CUST003565,2025-09-01,APAC,SMB,1-20,FinTech,self_serve,AM0040,Renewing Soon
CUST003566,2025-03-01,LATAM,Mid-Market,501-1000,Healthcare,paid_media,AM0039,Renewing Soon
CUST003567,2022-11-01,North America,SMB,21-50,Manufacturing,outbound_sdr,AM0036,Renewing Soon
CUST003568,2024-12-01,EMEA,Enterprise,1001-5000,Media,partner_referral,AM0017,Renewing Soon
CUST003569,2024-04-01,APAC,Mid-Market,201-500,Education,partner_referral,AM0006,Active
CUST003570,2025-11-01,LATAM,SMB,51-200,FinTech,paid_media,AM0032,Onboarding
CUST003571,2023-05-01,LATAM,SMB,1-20,Logistics,partner_referral,AM0038,Active
CUST003572,2021-08-01,EMEA,Enterprise,501-1000,Logistics,outbound_sdr,AM0023,Renewing Soon
CUST003573,2024-06-01,EMEA,Mid-Market,501-1000,Education,outbound_sdr,AM0027,Renewing Soon
CUST003574,2025-07-01,North America,Enterprise,5000+,Manufacturing,outbound_sdr,AM0020,Active
CUST003575,2022-04-01,LATAM,SMB,51-200,SaaS,content_marketing,AM0035,Renewing Soon
CUST003576,2021-09-01,North America,Enterprise,1001-5000,Education,enterprise_sales,AM0019,Renewing Soon
CUST003577,2025-06-01,APAC,SMB,51-200,Manufacturing,self_serve,AM0016,Renewing Soon
CUST003578,2022-04-01,APAC,Mid-Market,201-500,Healthcare,outbound_sdr,AM0016,Renewing Soon
CUST003579,2024-05-01,EMEA,SMB,21-50,SaaS,outbound_sdr,AM0030,Churned
CUST003580,2025-09-01,North America,SMB,51-200,FinTech,paid_media,AM0034,Renewing Soon
CUST003581,2022-05-01,North America,Enterprise,501-1000,Retail,partner_referral,AM0035,Renewing Soon
CUST003582,2024-11-01,APAC,Enterprise,501-1000,SaaS,enterprise_sales,AM0002,Active
CUST003583,2022-02-01,EMEA,SMB,21-50,Retail,partner_referral,AM0014,Renewing Soon
CUST003584,2023-08-01,North America,Enterprise,5000+,Logistics,enterprise_sales,AM0036,Active
CUST003585,2023-02-01,EMEA,SMB,1-20,Healthcare,outbound_sdr,AM0009,Renewing Soon
CUST003586,2025-10-01,North America,SMB,21-50,SaaS,paid_media,AM0034,Active
CUST003587,2023-02-01,APAC,SMB,1-20,SaaS,partner_referral,AM0024,Renewing Soon
CUST003588,2025-09-01,North America,SMB,1-20,Healthcare,content_marketing,AM0012,Active
CUST003589,2023-08-01,North America,SMB,1-20,Logistics,paid_media,AM0004,Churned
CUST003590,2023-11-01,North America,SMB,51-200,Retail,outbound_sdr,AM0004,Active
CUST003591,2025-05-01,EMEA,SMB,1-20,Logistics,paid_media,AM0038,Churned
CUST003592,2023-04-01,EMEA,Mid-Market,201-500,Media,enterprise_sales,AM0003,Active
CUST003593,2023-10-01,APAC,Mid-Market,51-200,FinTech,outbound_sdr,AM0024,Churned
CUST003594,2022-02-01,EMEA,Mid-Market,501-1000,Retail,content_marketing,AM0009,Renewing Soon
CUST003595,2022-12-01,North America,SMB,21-50,Manufacturing,outbound_sdr,AM0019,Churned
CUST003596,2025-03-01,North America,Mid-Market,51-200,Manufacturing,enterprise_sales,AM0007,Renewing Soon
CUST003597,2021-07-01,North America,SMB,1-20,Healthcare,paid_media,AM0031,Churned
CUST003598,2023-10-01,LATAM,Mid-Market,201-500,Healthcare,partner_referral,AM0005,Active
CUST003599,2024-04-01,North America,SMB,1-20,Retail,partner_referral,AM0031,Active
CUST003600,2023-08-01,LATAM,SMB,21-50,Retail,self_serve,AM0039,Active
CUST003601,2023-06-01,North America,SMB,21-50,Healthcare,outbound_sdr,AM0032,Renewing Soon
CUST003602,2021-07-01,North America,Mid-Market,201-500,SaaS,outbound_sdr,AM0031,Renewing Soon
CUST003603,2025-06-01,North America,Enterprise,1001-5000,Retail,enterprise_sales,AM0036,Active
CUST003604,2022-12-01,North America,Mid-Market,201-500,Education,paid_media,AM0035,Renewing Soon
CUST003605,2024-03-01,APAC,Enterprise,501-1000,Manufacturing,enterprise_sales,AM0024,Renewing Soon
CUST003606,2025-01-01,EMEA,Enterprise,501-1000,SaaS,enterprise_sales,AM0023,Active
CUST003607,2024-01-01,North America,SMB,1-20,FinTech,self_serve,AM0019,Active
CUST003608,2024-12-01,EMEA,Mid-Market,201-500,Education,enterprise_sales,AM0023,Active
CUST003609,2022-03-01,EMEA,SMB,1-20,Education,paid_media,AM0003,Churned
CUST003610,2024-09-01,LATAM,SMB,1-20,SaaS,outbound_sdr,AM0036,Renewing Soon
CUST003611,2024-01-01,LATAM,SMB,1-20,Manufacturing,self_serve,AM0036,Active
CUST003612,2023-06-01,EMEA,Enterprise,1001-5000,Manufacturing,enterprise_sales,AM0015,Active
CUST003613,2023-09-01,APAC,Mid-Market,51-200,Retail,outbound_sdr,AM0033,Renewing Soon
CUST003614,2023-10-01,APAC,SMB,1-20,SaaS,paid_media,AM0024,Active
CUST003615,2023-05-01,EMEA,SMB,1-20,Retail,self_serve,AM0030,At Risk
CUST003616,2024-10-01,EMEA,SMB,1-20,Media,self_serve,AM0038,Active
CUST003617,2025-07-01,North America,Mid-Market,51-200,Healthcare,partner_referral,AM0032,Active
CUST003618,2023-12-01,APAC,Enterprise,1001-5000,Healthcare,partner_referral,AM0040,Active
CUST003619,2025-03-01,LATAM,SMB,21-50,SaaS,paid_media,AM0014,Renewing Soon
CUST003620,2023-11-01,North America,SMB,1-20,SaaS,paid_media,AM0020,Active
CUST003621,2024-01-01,APAC,Mid-Market,201-500,Media,partner_referral,AM0005,Active
CUST003622,2024-03-01,LATAM,SMB,21-50,Media,paid_media,AM0035,Renewing Soon
CUST003623,2024-01-01,North America,SMB,1-20,SaaS,partner_referral,AM0011,Active
CUST003624,2024-06-01,EMEA,SMB,21-50,Logistics,partner_referral,AM0022,Churned
CUST003625,2021-08-01,LATAM,SMB,1-20,SaaS,partner_referral,AM0007,Renewing Soon
CUST003626,2025-07-01,LATAM,SMB,21-50,Manufacturing,self_serve,AM0011,Active
CUST003627,2024-05-01,North America,Enterprise,5000+,Retail,enterprise_sales,AM0031,Churned
CUST003628,2025-03-01,North America,SMB,21-50,Healthcare,partner_referral,AM0011,Renewing Soon
CUST003629,2021-12-01,EMEA,SMB,1-20,Manufacturing,outbound_sdr,AM0022,Churned
CUST003630,2021-10-01,North America,Mid-Market,201-500,Retail,content_marketing,AM0020,Renewing Soon
CUST003631,2023-12-01,North America,Enterprise,501-1000,FinTech,partner_referral,AM0029,Active
CUST003632,2024-02-01,North America,SMB,1-20,Media,content_marketing,AM0011,Active
CUST003633,2025-11-01,North America,SMB,1-20,FinTech,outbound_sdr,AM0020,Onboarding
CUST003634,2023-09-01,EMEA,Mid-Market,51-200,SaaS,partner_referral,AM0001,Renewing Soon
CUST003635,2022-02-01,EMEA,SMB,21-50,Media,self_serve,AM0022,Renewing Soon
CUST003636,2022-05-01,EMEA,Mid-Market,501-1000,Manufacturing,paid_media,AM0003,Renewing Soon
CUST003637,2022-12-01,APAC,SMB,1-20,Healthcare,content_marketing,AM0024,Renewing Soon
CUST003638,2023-05-01,North America,SMB,1-20,FinTech,self_serve,AM0035,Active
CUST003639,2022-02-01,North America,SMB,21-50,SaaS,self_serve,AM0019,Renewing Soon
CUST003640,2025-02-01,North America,Mid-Market,501-1000,FinTech,content_marketing,AM0036,Active
CUST003641,2025-10-01,North America,SMB,21-50,Healthcare,content_marketing,AM0019,Active
CUST003642,2023-07-01,North America,SMB,1-20,Manufacturing,partner_referral,AM0035,Active
CUST003643,2021-08-01,North America,SMB,1-20,Manufacturing,self_serve,AM0028,Renewing Soon
CUST003644,2025-07-01,North America,Mid-Market,201-500,Logistics,outbound_sdr,AM0028,Active
CUST003645,2024-02-01,North America,SMB,1-20,Media,content_marketing,AM0019,Churned
CUST003646,2023-12-01,EMEA,Mid-Market,501-1000,Healthcare,outbound_sdr,AM0038,Active
CUST003647,2024-09-01,EMEA,Mid-Market,501-1000,Media,partner_referral,AM0026,Churned
CUST003648,2023-08-01,LATAM,SMB,51-200,Logistics,paid_media,AM0020,Churned
CUST003649,2021-11-01,APAC,Enterprise,1001-5000,Media,enterprise_sales,AM0033,Renewing Soon
CUST003650,2025-10-01,EMEA,Enterprise,1001-5000,Retail,outbound_sdr,AM0021,Active
CUST003651,2022-07-01,North America,SMB,21-50,FinTech,self_serve,AM0036,Renewing Soon
CUST003652,2023-11-01,EMEA,SMB,1-20,FinTech,partner_referral,AM0021,Active
CUST003653,2024-03-01,North America,SMB,1-20,Logistics,content_marketing,AM0034,Churned
CUST003654,2021-09-01,EMEA,SMB,1-20,Manufacturing,paid_media,AM0015,Renewing Soon
CUST003655,2023-05-01,North America,SMB,1-20,Logistics,partner_referral,AM0029,Churned
CUST003656,2021-07-01,EMEA,Enterprise,5000+,Education,enterprise_sales,AM0023,Renewing Soon
CUST003657,2023-09-01,North America,Enterprise,5000+,FinTech,outbound_sdr,AM0028,Renewing Soon
CUST003658,2024-09-01,EMEA,SMB,1-20,Healthcare,self_serve,AM0021,Renewing Soon
CUST003659,2021-12-01,APAC,SMB,1-20,Media,outbound_sdr,AM0002,Renewing Soon
CUST003660,2024-09-01,APAC,SMB,1-20,SaaS,self_serve,AM0040,Renewing Soon
CUST003661,2023-07-01,EMEA,SMB,1-20,Education,paid_media,AM0014,Churned
CUST003662,2023-02-01,EMEA,SMB,1-20,Media,self_serve,AM0009,Churned
CUST003663,2023-05-01,North America,Enterprise,1001-5000,SaaS,enterprise_sales,AM0034,Churned
CUST003664,2022-12-01,APAC,Enterprise,1001-5000,FinTech,enterprise_sales,AM0002,Renewing Soon
CUST003665,2023-10-01,EMEA,SMB,21-50,Manufacturing,self_serve,AM0027,Churned
CUST003666,2022-03-01,North America,Mid-Market,501-1000,Logistics,outbound_sdr,AM0012,Renewing Soon
CUST003667,2021-10-01,North America,SMB,1-20,Manufacturing,self_serve,AM0032,Renewing Soon
CUST003668,2024-02-01,LATAM,Mid-Market,201-500,SaaS,content_marketing,AM0009,Churned
CUST003669,2023-03-01,EMEA,SMB,1-20,SaaS,paid_media,AM0026,Churned
CUST003670,2022-06-01,EMEA,SMB,1-20,Healthcare,self_serve,AM0039,Renewing Soon
CUST003671,2025-05-01,EMEA,Mid-Market,201-500,Healthcare,enterprise_sales,AM0022,Active
CUST003672,2022-03-01,North America,SMB,1-20,FinTech,content_marketing,AM0028,Renewing Soon
CUST003673,2022-06-01,EMEA,Mid-Market,51-200,Logistics,outbound_sdr,AM0023,Renewing Soon
CUST003674,2024-04-01,North America,SMB,1-20,SaaS,paid_media,AM0012,Active
CUST003675,2025-08-01,EMEA,Mid-Market,51-200,Logistics,partner_referral,AM0022,Active
CUST003676,2022-02-01,EMEA,Mid-Market,501-1000,Media,content_marketing,AM0025,Renewing Soon
CUST003677,2023-02-01,North America,SMB,1-20,Retail,partner_referral,AM0004,Churned
CUST003678,2025-03-01,APAC,SMB,1-20,Retail,paid_media,AM0013,Renewing Soon
CUST003679,2022-09-01,North America,Mid-Market,501-1000,SaaS,enterprise_sales,AM0028,Renewing Soon
CUST003680,2025-09-01,EMEA,SMB,21-50,Manufacturing,content_marketing,AM0014,Renewing Soon
CUST003681,2023-02-01,EMEA,SMB,1-20,Healthcare,outbound_sdr,AM0021,Churned
CUST003682,2024-01-01,EMEA,Mid-Market,501-1000,FinTech,content_marketing,AM0018,Active
CUST003683,2024-10-01,EMEA,SMB,1-20,Retail,content_marketing,AM0022,Active
CUST003684,2023-11-01,LATAM,Mid-Market,51-200,SaaS,paid_media,AM0012,Active
CUST003685,2021-12-01,EMEA,SMB,1-20,FinTech,content_marketing,AM0038,Churned
CUST003686,2025-06-01,APAC,Mid-Market,201-500,Retail,outbound_sdr,AM0024,Renewing Soon
CUST003687,2025-08-01,EMEA,SMB,21-50,Manufacturing,self_serve,AM0025,Active
CUST003688,2024-12-01,North America,SMB,1-20,SaaS,self_serve,AM0035,Renewing Soon
CUST003689,2022-04-01,North America,SMB,21-50,SaaS,self_serve,AM0004,Renewing Soon
CUST003690,2022-12-01,EMEA,Enterprise,1001-5000,FinTech,outbound_sdr,AM0015,Renewing Soon
CUST003691,2022-04-01,North America,Enterprise,5000+,Manufacturing,partner_referral,AM0008,Renewing Soon
CUST003692,2026-01-01,North America,Mid-Market,51-200,Manufacturing,outbound_sdr,AM0029,Onboarding
CUST003693,2025-02-01,North America,SMB,1-20,SaaS,paid_media,AM0012,Active
CUST003694,2022-04-01,EMEA,SMB,51-200,Retail,self_serve,AM0026,Renewing Soon
CUST003695,2023-11-01,North America,Mid-Market,201-500,Media,paid_media,AM0037,Active
CUST003696,2021-07-01,APAC,Mid-Market,51-200,Retail,enterprise_sales,AM0006,Churned
CUST003697,2026-01-01,EMEA,SMB,1-20,Manufacturing,self_serve,AM0017,Onboarding
CUST003698,2025-10-01,EMEA,Enterprise,5000+,Retail,enterprise_sales,AM0021,Active
CUST003699,2025-11-01,North America,SMB,21-50,Logistics,outbound_sdr,AM0020,Churned
CUST003700,2022-10-01,EMEA,SMB,21-50,Media,content_marketing,AM0017,Churned
CUST003701,2022-11-01,North America,Enterprise,5000+,SaaS,outbound_sdr,AM0012,Renewing Soon
CUST003702,2022-03-01,EMEA,SMB,1-20,FinTech,self_serve,AM0017,Renewing Soon
CUST003703,2024-12-01,North America,SMB,1-20,SaaS,self_serve,AM0020,Renewing Soon
CUST003704,2024-03-01,LATAM,SMB,21-50,Education,content_marketing,AM0018,Churned
CUST003705,2023-06-01,North America,Enterprise,5000+,SaaS,enterprise_sales,AM0020,Active
CUST003706,2024-04-01,EMEA,SMB,1-20,Logistics,partner_referral,AM0015,Active
CUST003707,2025-06-01,North America,Mid-Market,201-500,SaaS,paid_media,AM0031,Active
CUST003708,2023-11-01,EMEA,SMB,1-20,Retail,self_serve,AM0021,Active
CUST003709,2025-09-01,EMEA,SMB,1-20,FinTech,paid_media,AM0014,Renewing Soon
CUST003710,2023-06-01,North America,SMB,51-200,Manufacturing,partner_referral,AM0034,Renewing Soon
CUST003711,2024-12-01,North America,SMB,1-20,Manufacturing,outbound_sdr,AM0036,Active
CUST003712,2023-10-01,North America,SMB,1-20,Education,self_serve,AM0019,Active
CUST003713,2022-10-01,North America,SMB,21-50,Manufacturing,partner_referral,AM0028,Renewing Soon
CUST003714,2024-09-01,LATAM,Mid-Market,201-500,Manufacturing,outbound_sdr,AM0038,Active
CUST003715,2021-10-01,North America,SMB,1-20,Education,outbound_sdr,AM0012,Renewing Soon
CUST003716,2025-08-01,North America,Mid-Market,501-1000,Media,content_marketing,AM0010,Active
CUST003717,2022-03-01,LATAM,Mid-Market,51-200,Education,outbound_sdr,AM0014,Renewing Soon
CUST003718,2025-06-01,North America,SMB,21-50,Education,content_marketing,AM0020,Renewing Soon
CUST003719,2023-12-01,North America,SMB,1-20,Manufacturing,content_marketing,AM0020,Active
CUST003720,2022-07-01,EMEA,SMB,1-20,Logistics,content_marketing,AM0023,Churned
CUST003721,2022-12-01,LATAM,SMB,21-50,Manufacturing,self_serve,AM0012,Renewing Soon
CUST003722,2023-12-01,EMEA,SMB,1-20,Media,content_marketing,AM0022,Churned
CUST003723,2025-10-01,EMEA,SMB,21-50,Education,partner_referral,AM0003,Active
CUST003724,2025-03-01,LATAM,SMB,51-200,SaaS,self_serve,AM0038,Renewing Soon
CUST003725,2022-03-01,North America,SMB,21-50,SaaS,self_serve,AM0011,Churned
CUST003726,2023-01-01,LATAM,Enterprise,1001-5000,Education,outbound_sdr,AM0013,Renewing Soon
CUST003727,2022-05-01,APAC,Mid-Market,51-200,Retail,content_marketing,AM0005,Renewing Soon
CUST003728,2022-11-01,LATAM,SMB,51-200,Retail,paid_media,AM0016,Renewing Soon
CUST003729,2022-08-01,North America,SMB,1-20,Media,partner_referral,AM0037,Renewing Soon
CUST003730,2026-01-01,North America,Mid-Market,201-500,Manufacturing,outbound_sdr,AM0029,Onboarding
CUST003731,2025-11-01,EMEA,SMB,21-50,Healthcare,partner_referral,AM0025,Onboarding
CUST003732,2021-10-01,EMEA,SMB,1-20,Manufacturing,paid_media,AM0023,Renewing Soon
CUST003733,2021-09-01,EMEA,Mid-Market,51-200,SaaS,outbound_sdr,AM0017,Renewing Soon
CUST003734,2023-09-01,LATAM,SMB,21-50,Retail,outbound_sdr,AM0032,Active
CUST003735,2022-01-01,EMEA,SMB,21-50,Logistics,partner_referral,AM0017,Renewing Soon
CUST003736,2022-09-01,North America,SMB,1-20,SaaS,self_serve,AM0034,Renewing Soon
CUST003737,2025-12-01,North America,Mid-Market,201-500,Logistics,enterprise_sales,AM0037,Onboarding
CUST003738,2021-08-01,North America,Enterprise,5000+,Education,outbound_sdr,AM0004,Renewing Soon
CUST003739,2022-03-01,North America,Mid-Market,201-500,SaaS,paid_media,AM0008,Renewing Soon
CUST003740,2025-11-01,North America,SMB,1-20,Logistics,self_serve,AM0034,Onboarding
CUST003741,2023-04-01,APAC,SMB,21-50,Education,self_serve,AM0002,Active
CUST003742,2024-01-01,EMEA,Mid-Market,501-1000,Manufacturing,paid_media,AM0026,Active
CUST003743,2023-09-01,EMEA,Mid-Market,501-1000,FinTech,enterprise_sales,AM0014,At Risk
CUST003744,2024-07-01,North America,Enterprise,501-1000,FinTech,enterprise_sales,AM0029,Active
CUST003745,2023-06-01,EMEA,Mid-Market,501-1000,Retail,partner_referral,AM0025,Renewing Soon
CUST003746,2025-12-01,APAC,SMB,21-50,FinTech,self_serve,AM0006,Onboarding
CUST003747,2024-07-01,APAC,Mid-Market,201-500,Healthcare,partner_referral,AM0033,Active
CUST003748,2021-07-01,EMEA,Enterprise,1001-5000,Media,partner_referral,AM0038,Renewing Soon
CUST003749,2022-11-01,APAC,Mid-Market,51-200,Education,outbound_sdr,AM0005,Renewing Soon
CUST003750,2024-01-01,EMEA,Mid-Market,201-500,Education,content_marketing,AM0026,Active
CUST003751,2026-01-01,EMEA,SMB,1-20,Media,content_marketing,AM0025,Onboarding
CUST003752,2024-09-01,APAC,Mid-Market,51-200,SaaS,partner_referral,AM0006,Renewing Soon
CUST003753,2025-02-01,North America,SMB,51-200,FinTech,outbound_sdr,AM0035,Active
CUST003754,2021-07-01,North America,SMB,1-20,Retail,self_serve,AM0011,Renewing Soon
CUST003755,2023-08-01,North America,Mid-Market,501-1000,Manufacturing,outbound_sdr,AM0011,Active
CUST003756,2024-10-01,EMEA,Enterprise,1001-5000,SaaS,partner_referral,AM0026,Active
CUST003757,2025-11-01,EMEA,Mid-Market,501-1000,Education,content_marketing,AM0003,Onboarding
CUST003758,2023-08-01,EMEA,SMB,1-20,SaaS,self_serve,AM0038,Active
CUST003759,2024-03-01,EMEA,SMB,21-50,Manufacturing,outbound_sdr,AM0018,Renewing Soon
CUST003760,2024-06-01,North America,SMB,1-20,Manufacturing,self_serve,AM0020,Active
CUST003761,2022-11-01,APAC,Mid-Market,501-1000,Retail,outbound_sdr,AM0024,Renewing Soon
CUST003762,2022-01-01,North America,Mid-Market,51-200,Healthcare,paid_media,AM0036,Churned
CUST003763,2024-09-01,LATAM,Enterprise,501-1000,SaaS,outbound_sdr,AM0031,Active
CUST003764,2024-11-01,North America,SMB,51-200,Logistics,paid_media,AM0019,Churned
CUST003765,2025-10-01,EMEA,SMB,1-20,Media,self_serve,AM0026,Active
CUST003766,2023-03-01,EMEA,Mid-Market,201-500,Manufacturing,partner_referral,AM0018,Renewing Soon
CUST003767,2021-10-01,APAC,SMB,1-20,SaaS,self_serve,AM0016,Renewing Soon
CUST003768,2022-09-01,North America,Enterprise,501-1000,Retail,partner_referral,AM0031,Churned
CUST003769,2025-10-01,LATAM,Mid-Market,201-500,Healthcare,content_marketing,AM0023,Active
CUST003770,2023-01-01,EMEA,SMB,1-20,FinTech,paid_media,AM0001,Churned
CUST003771,2024-07-01,EMEA,SMB,21-50,SaaS,paid_media,AM0001,Churned
CUST003772,2022-05-01,EMEA,Enterprise,1001-5000,SaaS,partner_referral,AM0009,Churned
CUST003773,2024-08-01,North America,Mid-Market,201-500,Healthcare,outbound_sdr,AM0007,Active
